customer_id,first_name,last_name,age,province,city,employment_status,income,customer_since
61266,Nomsa,Khumalo,49,KwaZulu-Natal,Durban,Employed,52804.56,2017-01-11
61267,Lerato,Mabena,38,KwaZulu-Natal,Durban,Retired,22857.23,2023-11-01
61268,Anele,Van Wyk,51,North West,Rustenburg,Self-employed,9787.96,2018-05-08
61269,Liam,Nkosi,23,Gauteng,Pretoria, Employed ,8033.48,2016-02-11
61270,Kabelo,Mokoena,28,KwaZulu-Natal,Pietermaritzburg,Employed,21572.18,2023-03-02
61271,Zanele,Khumalo,46,Eastern Cape,Mthatha,Employed,9990.58,2022-01-12
61272,Thabo,Mokoena,30,North West,Rustenburg,Student,20967.97,2019-12-20
61273,Sibusiso,Mahlangu,32,Free State,Welkom,Employed,24327.0,2020-08-21
61274,Bongani,Pillay,18,Western Cape,Paarl,,,2022-08-22
61275,Nomsa,Mahlangu,26,Free State,Welkom,Retired,31763.43,2023-06-05
61276,Naledi,Mabena,32,Eastern Cape,Mthatha,Student,34639.25,2013-04-11
61277,Mia,Khumalo,29,Free State,Welkom,Retired,11701.39,2017-12-21
61278,Amelia,Naidoo,45,Western Cape,George,Employed,11310.57,31/02/2026
61279,Sophia,Mabena,50,North West,Klerksdorp,Self-employed,50117.45,2018-09-08
61280,Lerato,Botha,28,Limpopo,Polokwane,Self-employed,37729.46,2018-03-21
61281,Amelia,Botha,65,Limpopo,Tzaneen,UNEMPLOYED,33983.07,2014-06-10
61282,Sipho,Khumalo,29,Mpumalanga,,Self-employed,11316.28,2023-03-30
61283,Sophia,Dlamini,18,Western Cape,Cape Town,Retired,42172.82,2024-12-23
61284,Lerato,Williams,66,Limpopo,Tzaneen,Employed,10248.03,2015-08-12
61285,Ayanda,Williams,45,Eastern  Cape,Mthatha,,4092.98,2016-05-13
61286,Thabo,Mthembu,27,Eastern Cape,Mthatha,,30347.81,18 May 2016
61287,Emma,Williams,50,Gauteng,Soweto,Unemployed,27909.06,2019-04-11
61288,Ava,Mabena,54,Gauteng,Midrand,Employed,53962.55,2022-11-21
61289,Amahle,Adams,45,KwaZulu-Natal,Durban,Retired,36757.96,2023-03-13
61290,Kabelo,Pillay,47,Gauteng,Soweto,,22645.06,2025-09-16
61291,Anele,Jacobs,48,Mpumalanga,Emalahleni,Employed,30825.72,2020-09-07
61292,Amahle,Van Wyk,23,KwaZulu-Natal, Pietermaritzburg ,Self-employed,32112.64,2014-12-13
61293,Lucas,Khumalo,31,Gauteng,Johannesburg,Employed,10773.39,2016-09-22
61294,Sibusiso,Botha,28,Western Cape,George,Self-employed,19628.59,2025-08-02
61295,Mia,Mabena,18,Gauteng,Midrand,Employed,19702.77,2019-03-07
61296,Amahle,Mabena,40,GAUTENG,Soweto,Employed,"18,458",2016-01-23
61297,Emma,Van Wyk,23,Gauteng,Johannesburg,Employed,30510.6,2025-04-18
61298,Amelia,Mahlangu,54,KWAZULU-NATAL,Richards Bay,Student,16943.12,2019-05-23
61299,Oliver,Mthembu,38,Free State,Welkom,Employed,8025.75,2019-05-29
61300,Nomsa,Van Wyk,21,Mpumalanga,Secunda,Self-employed,15507.59,2019-06-05
61301,Amelia,Nkosi,29,Eastern Cape,East London,Employed,6397.43,2024-06-12
61302,Mia,Sithole,50,KwaZulu-Natal,,Employed,21174.33,2020-08-30
61303,Bongani,Mahlangu,45,Gauteng,Midrand,Employed,5057.27,2015-10-30
61304,Lucas,Mthembu,32,Mpumalanga,Emalahleni,Self-employed,,2025-07-30
61305,Lerato,Williams,57,Gauteng,Pretoria,Employed,22382.07,2018-08-29
61306,Zanele,Mthembu,18,Eastern Cape,East London,Student,20822.13,2013-10-13
61307,Ethan,Khumalo,55,Free State,Welkom,Employed,32225.61,10/12/2017
61308,Mia,Sithole,28,Western Cape,Paarl,Retired,,2022-11-10
61309,Sipho,Williams,59,Eastern Cape,Mthatha,Student,40892.15,2023-07-09
61310,Liam,Mabena,47,North West,Rustenburg,Self-employed,25823.75,2012-04-08
61311,Thabo,Molefe,48,Eastern Cape,Mthatha,nan,44739.88,2021-12-20
61312,Liam,Mabena,47,KwaZulu-Natal,Durban,Employed,34696.88,2020-09-29
61313,Amahle,Khumalo,43,Gauteng,Midrand,Employed,21906.17,2016-07-30
61314,Amahle,Molefe,36, Gauteng ,Soweto,Retired,21041.95,2019-12-12
61315,Thabo,Dlamini,38,Gauteng,Soweto,Employed,11515.71,2017-12-05
61316,Thabo,Molefe,48,Mpumalanga,Mbombela,Employed,15340.24,2019-12-30
61317,Bongani,Pillay,32,Gauteng,Midrand, Employed ,,2019-09-06
61318,Oliver,Jacobs,32,Gauteng,Pretoria,Employed,7918.78,2020-06-20
61319,Ayanda,Jacobs,38,Gauteng,Pretoria,Retired,31626.55,2018-04-13
61320, Anele ,Dlamini,40,KwaZulu-Natal,Richards Bay,Employed,,2023-10-22
61321,Bongani,Sithole,33,Gauteng,Midrand,Student,11790.05,2013-02-01
61322,Oliver,Nkosi,57,Western Cape,George,Employed,11384.43,2021-06-25
61323,Sibusiso,Molefe,50,gauteng,Pretoria,Student,5964.64,2021-01-13
61324,Amahle,Williams,49,Mpumalanga,Emalahleni,Employed,24031.23,2015-04-18
61325,Emma,Sithole,18,Gauteng,Midrand,Employed,14237.14,2014-06-25
61326,Naledi,Mabena,36,Gauteng,Soweto,Student,6194.51,2012-03-03
61327,Anele,Van Wyk,20,EASTERN CAPE,Gqeberha,Employed,23254.78,2023-03-22
61328,Oliver,Van Wyk,22,Gauteng,Soweto,Employed,15826.14,2014-03-26
61329,Oliver,Adams,36,Limpopo,Tzaneen,Retired,9418.66,2025-02-28
61330,Sophia,Mokoena,40,KwaZulu-Natal,Durban,Employed,12510.71,2024-02-27
61331,Oliver,Van Wyk,64,KwaZulu-Natal,Richards Bay,Self-employed,39292.44,2021-12-14
61332,Lerato,Nkosi,43,Gauteng,Pretoria,Employed,19822.74,2025-02-11
61333,Sophia,Van Wyk,58,Western Cape,Paarl,,27132.63,2019-09-25
61334,Liam,Botha,18,Limpopo,Tzaneen,Self-employed,36043.4,2020-04-04
61335,Amelia,Mabena,51,Gauteng,Soweto,Self-employed,22990.94,2020-11-22
61336,Amelia,Mthembu,71,KwaZulu-Natal,Pietermaritzburg,Employed,22302.93,2012-10-14
61337,Anele,Mahlangu,56,KwaZulu-Natal,Pietermaritzburg,Employed,22269.42,2021-10-03
61338,Emma,Molefe,27,Western  Cape,Paarl,Employed,9927.62,2014-03-23
61339,Zanele,Mokoena,63,Eastern Cape,Mthatha,Employed,9183.21,2019-12-29
61340,Lucas,Van Wyk,35,KwaZulu-Natal,Durban,Employed,95916.68,2020-04-21
61341,Ethan,Van Wyk,22,Mpumalanga,Secunda,Employed,8662.73,2015-10-13
61342,Sibusiso,Mokoena,30,Gauteng,Johannesburg,Employed,37489.74,2018-09-28
61343,Nomsa,Pillay,26,Gauteng,Soweto,Retired,42505.18,2021-07-14
61344,Ethan,Mokoena,29,Gauteng,Soweto,Employed,15680.82,2024-07-17
61345,Nomsa,Van Wyk,20,Gauteng,Soweto,employed,27074.71,2025-06-04
61346,Thabo,Mokoena,26,North West,Rustenburg,Employed,29931.87,2013-05-04
61347,Zanele,Van Wyk,43,KwaZulu-Natal,PIETERMARITZBURG,Employed,26113.05,2020-07-12
61348,Emma,Naidoo,41,Gauteng,Pretoria,Student,31456.65,2021-12-11
61349,Ethan, Adams ,38,Gauteng,Johannesburg,UNEMPLOYED,13420.75,2024-02-18
61350,Kabelo,Mokoena,57,KwaZulu-Natal,Pietermaritzburg,Employed,10346.82,2025-11-26
61351,Nomsa,Williams,49,Gauteng,Midrand,Employed,113589.19,31/02/2026
61352,Anele,Sithole,71,Western Cape,Paarl, Employed ,13117.83,2025-08-10
61353,Ethan,Naidoo,27,Eastern Cape,Mthatha,Self-employed,"R18,804.83",27 May 2025
61354,Oliver,Mahlangu,30,Eastern Cape,Mthatha,Employed,51354.99,2021-05-20
61355,Sophia,Molefe,47, Western Cape ,Stellenbosch,Retired,15408.39,2020-11-14
61356,Liam,Van Wyk,39,KwaZulu-Natal,Pietermaritzburg,Employed,26507.3,2023-01-08
61357,Lerato,Molefe,33,KwaZulu-Natal,Durban,Employed,21534.31,2023-02-26
61358,Nomsa,Botha,26,Eastern Cape,Gqeberha,Self-employed,"16,616",2015-06-12
61359,Lerato,Molefe,48,western cape,Stellenbosch,Employed,8772.8,2022-09-07
61360,Kabelo,Mabena,23,Limpopo,Tzaneen,Employed,13799.72,2020-07-26
61361,Ava,Ndlovu,41,KwaZulu-Natal,Pietermaritzburg,Retired,"R 62,825.35",2022-10-17
61362,Emma,Pillay,31,Gauteng,,SELF-EMPLOYED,14719.41,2021-02-24
61363,Amahle,Botha,59,KwaZulu-Natal,Durban,Student,14624.28,2023-02-01
61364,Naledi,Mahlangu,34,KwaZulu-Natal,Durban,Employed,72596.55,12/10/2016
61365,Sipho,Mahlangu,38, Limpopo ,Thohoyandou,Employed,11219.69,2022-04-26
61366,Zanele,Mokoena,18,Eastern Cape,East London,Employed,33976.85,2024-03-10
61367,Ayanda,Sithole,57,Gauteng,Midrand,Employed,26720.21,2023-02-27
61368,Ethan, Mthembu ,18,Western Cape,Paarl,Employed,8447.36,2024-05-16
61369,Kabelo,Jacobs,44,Gauteng,Pretoria,Employed,12960.41,2015-09-15
61370,Lerato,Sithole,28,Gauteng,Midrand,Self-employed,31277.72,2014-07-24
61371,Bongani,Van Wyk,22,KwaZulu-Natal,Durban,Employed,29849.03,2025-01-25
61372,Ethan,Molefe,28,Eastern Cape,East London,Retired,11704.39,23/08/2016
61373,Amelia,Jacobs,24,Gauteng,Johannesburg,Self-employed,6300.41,2015-02-10
61374,Anele,Botha,50,Mpumalanga,Mbombela,Retired,22845.91,2022-12-16
61375,Bongani,Mokoena,32,Northern Cape,Kimberley,Retired,25439.26,2018-12-02
61376,Lucas,Jacobs,54,KwaZulu-Natal,Durban,Employed,19512.35,2022-11-25
61377,Naledi,Jacobs,31,KwaZulu-Natal,Durban,Self-employed,11833.88,23 Jun 2012
61378,Noah,Sithole,27,Western Cape,Cape Town,Self-employed,"R 14,646.63",2012-12-08
61379,Mia,Sithole,49,Mpumalanga,Secunda,Employed,48487.14,05/12/2024
61380,Zanele,Pillay,50,Gauteng,Pretoria,Unemployed,23462.25,2023/06/05
61381,Lerato,Botha,49,eastern cape,Mthatha,Unemployed,39047.92,2014-05-05
61382,Amelia,Naidoo,34,Eastern Cape,East London,Employed,36222.16,2017-11-01
61383,Nomsa,Adams,49,Gauteng,Johannesburg,Self-employed,47370.57,2023-05-28
61384,Amahle,Sithole,20,Western Cape,Paarl,Employed,65562.52,2019-10-01
61385,Noah,Williams,40,Eastern Cape,Mthatha,Retired,33553.95,23 Nov 2012
61386,Sibusiso,Jacobs,63,Gauteng,Midrand,Self-employed,27755.06,2020-10-16
61387,Zanele,Nkosi,34,Gauteng,Midrand,Employed,78611.93,03 Feb 2012
61388,Amelia,Dlamini,42,Mpumalanga,Secunda,Employed,22182.47,2015-09-02
61389,Lerato,Pillay,51,KwaZulu-Natal,,Unemployed,17010.68,2024-01-04
61390,Amelia,Jacobs,18,Eastern Cape,East London,Employed,32108.45,2012-05-09
61391,Mia,Ndlovu,22,Gauteng,Midrand,Self-employed,8486.66,2023-03-12
61392,Nomsa,Adams,43,Gauteng,Midrand,Employed,28153.14,2020-12-19
61393,Thabo,Williams,41,Western Cape,George,Employed,13680.17,2014-02-04
61394,Oliver,Botha,34, Gauteng ,Midrand,Unemployed,75684.85,2012-02-27
61395,Lucas,Mahlangu,32,Western Cape,George,Employed,18 374.91,2024-01-06
61396,Nomsa,Khumalo,35,Northern Cape,Kuruman,Self-employed,52669.32,2020-07-20
61397,Liam,Dlamini,37,Gauteng,Soweto,Employed,17376.17,2016-04-15
61398,Zanele,Van Wyk,42,Gauteng,Johannesburg,Employed,"R 129,314.59",2012-12-15
61399,Nomsa,Adams,66,Limpopo,Thohoyandou,Unemployed,35525.12,2014-05-28
61400,Ava,Sithole,33,Limpopo,Polokwane,Employed,25154.36,2025-11-04
61401,Amelia,Pillay,30,Northern Cape,Kimberley,Employed,19912.99,2021-05-31
61402,Anele,Adams,18,Gauteng,Midrand,Employed,28831.63,2020-03-31
61403,Sibusiso,Molefe,37,Western Cape,Stellenbosch,Employed,23739.1,2024-06-15
61404,Zanele,Mthembu,38,Free State,Bloemfontein,Employed,45608.07,2013-05-26
61405,Sophia,Sithole,47,Limpopo,Polokwane,Self-employed,21027.72,2014-05-02
61406,Kabelo,Mokoena,37,Gauteng,Johannesburg,Retired,36145.31,2025-08-05
61407,Sophia,Williams,36,North West,Klerksdorp,Employed,71349.29,2023-01-04
61408,Ayanda,Adams,46,Free State,Welkom,Employed,57293.21,2013-08-24
61409,Amelia,Mthembu,29,Gauteng,Soweto,Employed,23901.94,2020-04-05
61410,Sophia,Molefe,37,Eastern Cape,Gqeberha,Employed,16948.69,2019-06-23
61411,BONGANI,Khumalo,60,Western Cape,Cape Town,Employed,,2020-12-14
61412,Ayanda,Pillay,43,Gauteng,Midrand,Employed,35866.18,2024-08-14
61413,Sibusiso,Mahlangu,44,Gauteng,Soweto,EMPLOYED,17513.99,2020-09-01
61414,Noah,Williams,28,Gauteng,Soweto,Employed,17855.22,2025-02-28
61415,Bongani,Van Wyk,25,Gauteng,Soweto,,45401.75,2019-06-13
61416,Amelia,Mokoena,24,Eastern Cape,Gqeberha,Employed,14350.35,2021-06-14
61417,Nomsa,Naidoo,52,Limpopo,Tzaneen,Employed,,2015-05-06
61418,Ethan,Mahlangu,18,Gauteng,Johannesburg,Retired,24483.0,2025-02-08
61419,Noah,Pillay,24,GAUTENG,Pretoria,Employed,28342.02,2023-02-07
61420,Liam,Khumalo,49,KwaZulu-Natal,Durban,Student,31971.5,2019-06-20
61421,Thabo,Mahlangu,22,Gauteng,Pretoria,Self-employed,25007.78,2024-06-29
61422,Ayanda,MOKOENA,54,Gauteng,Johannesburg,Employed,"R 9,063.12",2025-09-20
61423,Ava,Williams,25,Gauteng,Johannesburg,Retired,20434.88,2012-12-29
61424,Anele,Molefe,39,KwaZulu-Natal,Richards Bay,Self-employed,24562.69,2023-07-19
61425,Thabo,Mabena,43,Mpumalanga,Secunda,Employed,10751.08,2019-05-20
61426,Sipho,Pillay,18,KwaZulu-Natal,Pietermaritzburg,Self-employed,15484.18,31/08/2024
61427,sibusiso,Van Wyk,64,Eastern Cape,Mthatha,Employed,87795.63,2019-06-12
61428,Amahle,Molefe,68,Free State,Bloemfontein,Employed,28538.98,2018-12-01
61429,Ava,Mahlangu,19,Northern Cape,Upington,Self-employed,14507.94,2025-09-29
61430,Sibusiso,Williams,44,Eastern Cape,Mthatha,Unemployed,20535.28,2021-01-14
61431,Zanele,Mokoena,45,gauteng,johannesburg,Employed,309565.77,2016-09-08
61432,Lerato,Nkosi,42,Western Cape,Stellenbosch,Unemployed,21544.13,2025-10-11
61433,Sophia,Pillay,18,Gauteng,Johannesburg,Student,13840.52,2012-11-04
61434,Thabo,Botha,61, Gauteng ,Midrand,Unemployed,19156.47,2015-07-08
61435,Lucas,Mokoena,37,KwaZulu-Natal,Richards Bay,Employed,,2019-10-22
61436,Naledi,Mthembu,35,KwaZulu-Natal,Pietermaritzburg,,19274.1,2024-08-03
61437,Liam,Ndlovu,25,KwaZulu-Natal,Richards Bay,Self-employed,15187.8,2023-06-30
61438,Naledi,Pillay,33, Western Cape ,George,EMPLOYED,11015.92,2016-01-21
61439,Anele,Jacobs,39,Limpopo,Tzaneen,Self-employed,49292.51,2024/12/04
61440,Lucas,Botha,44,Western Cape,George,Employed,36088.03,2016-09-05
61441,Lerato,Mabena,48,Eastern Cape,Mthatha,Self-employed,23391.9,2015-08-03
61442,Anele,Jacobs,22,Eastern Cape,Mthatha,Unemployed,12606.33,2018-05-12
61443,Emma,Botha,31,KwaZulu-Natal,Pietermaritzburg,Employed,4985.8,2021-08-06
61444,Nomsa,Naidoo,54, Gauteng ,Pretoria,,21238.24,2017-10-13
61445,Noah,Botha,24,KwaZulu-Natal,Richards Bay,Self-employed,15429.15,2023-12-18
61446,Sophia,Botha,55,North West,Rustenburg,Employed,25246.84,2021-11-25
61447,Nomsa,Jacobs,31,Limpopo,Tzaneen,Employed,21384.11,2013-05-21
61448,Mia,Naidoo,24,Gauteng,Johannesburg,Employed,18227.65,2013-09-07
61449,Amelia,Adams,31,Gauteng,Midrand,Unemployed,,2013-04-07
61450,Nomsa,Mthembu,38,Limpopo,Tzaneen,Employed,12134.67,2018-05-24
61451,Anele,Ndlovu,42, Gauteng ,Midrand,Employed,26399.36,2013-01-07
61452,Ava,Molefe,26,Eastern Cape,East London,Student,19345.07,2012-10-03
61453,Amelia,Adams,50,Mpumalanga,Secunda,Employed,15610.44,2019-11-26
61454,Ayanda,Jacobs,60,Gauteng,Soweto,Employed,37939.99,2012-12-06
61455,Ethan,Ndlovu,59, Western Cape ,George,Student,4358.22,2012-06-14
61456,Lerato,Molefe,23,KwaZulu-Natal,Durban,Employed,8723.95,2014-07-13
61457,Naledi,Dlamini,60,Gauteng,Pretoria,Retired,29552.58,2021-05-24
61458,Sophia,Mabena,33,KwaZulu-Natal,Pietermaritzburg,Employed,12223.81,2018-07-27
61459,Amahle,Mthembu,25,Gauteng,Midrand,Self-employed,71205.51,2017-07-17
61460,Naledi,Ndlovu,53,KwaZulu-Natal,Richards Bay,Employed,"R 9,263.81",2020-12-08
61461,Lucas,Williams,29,Gauteng,Soweto,Self-employed,12331.75,2022-07-14
61462,Emma, Sithole ,46,Gauteng,Midrand,Employed,18222.86,2018/02/09
61463,Ethan,Mabena,35,Gauteng,Pretoria,Self-employed,16129.34,2025-01-06
61464,Ava,Botha,50,Western Cape,Paarl,Self-employed,31394.79,23/02/2015
61465,Noah,Ndlovu,31,Northern Cape,Kimberley,Employed,33185.08,2020-08-27
61466,Mia,Botha,24,Gauteng,Pretoria,Employed,,2018-09-22
61467,Kabelo,Mahlangu,32,Gauteng,Midrand,Employed,38076.01,2016-10-19
61468,Kabelo,Naidoo,52,Eastern Cape,Gqeberha,Self-employed,28458.11,2023-09-07
61469,Ethan,Mthembu,31,KwaZulu-Natal,Richards Bay,Employed,12607.87,2015-05-19
61470,Noah,Williams,50,North West,Mahikeng,Employed,25376.72,2021-10-16
61471,Sophia,Botha,40,Western Cape,Cape Town,STUDENT,8651.11,2022-12-05
61472,Oliver,Naidoo,48,KwaZulu-Natal,Richards Bay,Employed,28019.93,2024-12-07
61473,Liam,Mokoena,28,Gauteng,Pretoria,Unemployed,25153.93,2018-04-10
61474,Ayanda,Ndlovu,23,Eastern Cape,Mthatha,Self-employed,45283.55,2016/08/30
61475,Ava,Mthembu,33,KwaZulu-Natal,Richards Bay,Self-employed,21542.44,2018-12-10
61476,Amelia,Van Wyk,41,GAUTENG,Pretoria,Employed,13051.71,2017-06-24
61477,Anele,Williams,22,KwaZulu-Natal,Pietermaritzburg,Student,10402.66,2021-01-21
61478,Sipho,Mahlangu,29,Free State,Welkom,Employed,19890.63,2022-10-02
61479,Amelia,Naidoo,23,Northern Cape,Kimberley,Self-employed,16 197.42,2017-03-10
61480,Ethan,Williams,33,gauteng,Soweto,Student,27473.61,2020-05-18
61481,Noah,Jacobs,50,Western Cape,paarl,Employed,16355.99,2014-10-19
61482,Anele,Molefe,27,KwaZulu-Natal,Richards Bay,Employed,23081.16,2020-05-07
61483,Kabelo,Dlamini,39,Gauteng,Pretoria,Employed,25978.61,2015-03-20
61484,Emma,Pillay,33,Free State,Welkom,Unemployed,16255.84,2017-10-10
61485,Sophia,Botha,27,Free State,Welkom,Employed,6675.8,2013-10-06
61486,Sibusiso,Mahlangu,52,Gauteng,Johannesburg,,20182.07,2015-11-19
61487,Nomsa,Sithole,34,KwaZulu-Natal,Richards Bay,Employed,32521.45,2013-08-19
61488,Ava,Naidoo,38,Western Cape,George,Employed,8736.14,09/11/2012
61489,Emma,Dlamini,40,Free State,Welkom,Self-employed,23011.12,2021-07-20
61490,Zanele,Mabena,24,kwazulu-natal,Richards Bay,Employed,9054.02,2016-03-12
61491,Bongani,Mabena,49,Northern Cape,Kimberley,Employed,25078.88,2024-08-14
61492,Sipho,Mabena,45,Gauteng,Midrand,Employed,119294.64,2012-12-02
61493,Sibusiso,Mokoena,35,EASTERN CAPE,Gqeberha,Self-employed,31943.17,2020-08-14
61494,Naledi,Molefe,43,Kwazulu-Natal,Pietermaritzburg,Employed,37253.61,2016-02-03
61495,Thabo,Nkosi,37,KwaZulu-Natal,Pietermaritzburg,Unemployed,46111.32,2012-01-30
61496,Lucas,Van Wyk,41,KwaZulu-Natal,Pietermaritzburg,Employed,12742.05,2012-06-10
61497,Sibusiso,Molefe,48,GAUTENG,Johannesburg,Self-employed,21973.57,2022-07-08
61498,Lucas,Williams,49,Gauteng,Pretoria,Employed,,2013-01-27
61499,Oliver,Ndlovu,36,Eastern Cape,Gqeberha,,19386.53,2021-09-16
61500,Lucas,Jacobs,49,Eastern Cape,East London, Employed ,19418.75,2012-11-30
61501,Sipho, Molefe ,34,Eastern Cape,Gqeberha,Self-employed,17089.53,2024-01-29
61502,Ava,Mabena,38,Northern Cape,Upington,Employed,18203.65,2020-02-21
61503,Ayanda,Mthembu,29,Gauteng,Soweto,Employed,9893.87,2017-01-03
61504,Ayanda,Ndlovu,39,Gauteng,Soweto,Unemployed,27342.83,2022-12-10
61505,Ava,Naidoo,22,Western Cape,Stellenbosch,Self-employed,20431.27,2022-08-20
61506,Bongani,Molefe,53,Gauteng,Johannesburg,Employed,35499.13,2025-05-25
61507,Ayanda,Pillay,21,Gauteng,Midrand,Self-employed,34656.23,2014-10-24
61508,Lerato, Sithole ,27,Western Cape,Cape Town,Employed,19168.27,2022-01-17
61509,Sophia,Khumalo,36,North West,Mahikeng,Self-employed,6925.87,2019-01-10
61510,Amelia,Van Wyk,53,Gauteng,Pretoria,Employed,27758.46,2020-02-04
61511,Sophia,Botha,49,North West,Rustenburg,Employed,53108.04,2012-09-15
61512,Kabelo,Mahlangu,38,Gauteng,Soweto,Self-employed,43360.06,2017-06-21
61513,Zanele,Adams,30,Kwazulu-Natal,Richards  Bay,Employed,22103.32,2015-07-12
61514,Oliver,Khumalo,28,KwaZulu-Natal,Durban,Unemployed,11891.78,2017-12-31
61515,Oliver,Naidoo,26,gauteng,Midrand,,38374.16,2013-12-14
61516,Zanele,Jacobs,35,GAUTENG,Soweto,Unemployed,26888.57,2015-05-04
61517,Bongani,Botha,35,Eastern Cape,Gqeberha,Self-employed,"32,063.07",2020-06-17
61518,Nomsa,Mokoena,51,Mpumalanga,Secunda,Employed,48057.22,2019-06-09
61519,Ethan,Khumalo,36,Free State,Bloemfontein,,30012.8,2013-05-05
61520,Nomsa,Nkosi,52,KwaZulu-Natal,Durban,Retired,14581.47,2015-08-18
61521,Sibusiso,Dlamini,53,Limpopo,Polokwane,,22415.58,2015-08-16
61522,Mia,Ndlovu,66,Eastern Cape,Mthatha,Employed,9266.8,2014-08-27
61523,Liam,Mabena,46,KwaZulu-Natal,Richards Bay,Self-employed,15418.04,2018-06-16
61524,Thabo,Nkosi,42,Mpumalanga,Secunda,Employed,17926.22,2021-12-23
61525,Ayanda,Dlamini,47,KwaZulu-Natal,Richards Bay,Employed,35383.23,2013-02-15
61526,Ethan,Nkosi,44,kwazulu-natal,Richards Bay,Employed,22414.95,2013-04-21
61527,Nomsa, Naidoo ,46,Eastern Cape,Mthatha,Employed,15250.35,2015-03-01
61528,Mia,Williams,21,KwaZulu-Natal,Richards Bay,EMPLOYED,26243.4,2013-07-15
61529,Amelia,Mthembu,32,Gauteng,Johannesburg,Student,17458.44,2016-07-22
61530,AMELIA,Ndlovu,18,KwaZulu-Natal,Durban,Employed,13278.66,2012-07-18
61531,Nomsa,Mabena,62,North West,Klerksdorp,employed,14624.88,2021-01-09
61532,Ethan,Mthembu,24,KwaZulu-Natal,Durban,Employed,28575.3,2025-03-11
61533,Liam,Mthembu,54,Northern Cape,Upington,Employed,46850.96,2025-07-21
61534,Bongani,Molefe,39,Limpopo,Tzaneen,Employed,23735.85,2021-10-21
61535,Kabelo,Van Wyk,40,KwaZulu-Natal,Pietermaritzburg,Employed,13253.47,2015-06-28
61536,Oliver,Dlamini,50,Gauteng,Soweto,Retired,6800.81,2015-05-17
61537,Liam,Dlamini,22,Eastern Cape,Gqeberha,Employed,34897.94,13 Nov 2016
61538,Ethan,Pillay,57,North West,Rustenburg,Self-employed,25 386.98,2018-01-20
61539,Ayanda,pillay,43,Gauteng,Pretoria,Self-employed,65003.7,2013-06-21
61540,Liam,Naidoo,42,Gauteng,Pretoria,Employed,14032.76,2017-02-22
61541,Amahle,Ndlovu,77,Gauteng,Midrand,Self-employed,13925.07,2015-05-21
61542,Sibusiso,Mabena,54,KwaZulu-Natal,Pietermaritzburg,Employed,17487.13,2019-09-23
61543,Sophia,Williams,41,KwaZulu-Natal,Durban,Retired,9837.84,2022-09-06
61544,Ava,Naidoo,20,KwaZulu-Natal,Durban,Employed,43159.53,2018-11-23
61545,Naledi,Botha,35,KwaZulu-Natal,Pietermaritzburg,Unemployed,22125.49,2025-03-04
61546,Amahle,Khumalo,24,KwaZulu-Natal,Richards Bay,Employed,18229.77,2025-08-18
61547,Sophia,Dlamini,32,Gauteng,Midrand,Student,30484.21,2024-08-23
61548,Sibusiso,Pillay,38,Kwazulu-Natal,Richards Bay,Employed,"9,732",2023-01-23
61549,Zanele,Nkosi,33,KwaZulu-Natal,Pietermaritzburg,Employed,40107.31,2023-07-01
61550,Nomsa,Adams,41,KwaZulu-Natal,Richards Bay,employed,28792.67,02-06-2021
61551,Noah,Mabena,36,KwaZulu-Natal,Richards Bay,Employed,78316.76,2023-10-23
61552,Ethan,Jacobs,41,Eastern Cape,Gqeberha,Retired,66750.12,2023-11-19
61553,Sophia,Van Wyk,38,Eastern Cape,Mthatha,Retired,55669.07,2012-04-10
61554,Lerato,Nkosi,42,Gauteng,Soweto,Retired,40711.37,2013-04-23
61555,Kabelo,Khumalo,39,Free State,Bloemfontein,EMPLOYED,6667.08,2020-06-13
61556,Sipho,Botha,61,Mpumalanga,Secunda,Retired,32551.04,2018-08-27
61557,Ayanda,Mokoena,53,Free State,Bethlehem,Employed,47233.65,2012-05-25
61558,Anele,Jacobs,31,free state,Welkom,Employed,"27,741",2014-10-19
61559,Amelia,Khumalo,21,Free State,Bethlehem,Employed,42409.86,2017-07-23
61560,Oliver,Khumalo,51,GAUTENG,Midrand,Employed,42385.1,2014-09-09
61561,Sibusiso,Nkosi,61,North West,,Employed,10851.09,2024-04-14
61562,Ava,Mthembu,38,gauteng,Midrand,Student,32372.1,2020-11-14
61563,Liam,Khumalo,37,Gauteng,Midrand,Employed,10598.17,2019-07-27
61564,Sibusiso,Khumalo,47, Gauteng ,Johannesburg,Self-employed,41590.03,2015-06-24
61565,Mia,Mthembu,21,KwaZulu-Natal,Richards Bay,Employed,17445.64,2013-08-16
61566,Lucas,Van Wyk,34,Free State,Bloemfontein,Self-employed,30482.77,2013-08-11
61567,Ayanda,Molefe,22,Gauteng,Johannesburg,Self-employed,12477.37,2022-04-28
61568,Zanele,Molefe,39, North West ,Mahikeng,Unemployed,32700.04,2022-05-17
61569,Oliver,Pillay,34,Eastern Cape,Mthatha,Unemployed,54072.59,31/08/2024
61570,Oliver,Naidoo,44,North West,Klerksdorp,Unemployed,29946.36,2013-05-28
61571,Lucas,Dlamini,57,KwaZulu-Natal,Durban,Employed,37633.08,2012-07-24
61572,Ayanda,Ndlovu,62,KwaZulu-Natal,Durban,Employed,9209.74,2020-01-11
61573,Naledi,Sithole,45,North West,Mahikeng,Self-employed,11216.52,2023-02-27
61574,Anele,Mahlangu,41,North West,Rustenburg,Employed,16680.52,2021-11-30
