Unnamed: 0,customer_id,first_name,last_name,age,province,city,employment_status,income,customer_since,Start_Year,Start_Month,Start_Day,Weekday
42465,42466,Thabo,Mahlangu,18,Gauteng,Pretoria,Self-employed,26982.66,2019-03-27,2019,3,27,2
42466,42467,Anele,Pillay,49,Gauteng,Johannesburg,Student,9849.37,2022-07-17,2022,7,17,6
42467,42468,Lucas,Dlamini,150,Kwazulu-Natal,Pietermaritzburg,Student,8660.98,2014-10-02,2014,10,2,3
42468,42469,Mia,Sithole,53,Free State,Bethlehem,Employed,5257.37,2017-04-23,2017,4,23,6
42469,42470,Liam,Mthembu,42,Gauteng,Midrand,Self-employed,46947.87,2025-10-17,2025,10,17,4
42470,42471,Ayanda,Ndlovu,34,Western Cape,George,Employed,67017.09,2020-03-24,2020,3,24,1
42471,42472,Oliver,Naidoo,38,Kwazulu-Natal,Durban,Employed,29008.33,2021-05-12,2021,5,12,2
42472,42473,Mia,Dlamini,37,Limpopo,Polokwane,Employed,23181.71,2016-08-21,2016,8,21,6
42473,42474,Amelia,Mokoena,38,Gauteng,Pretoria,Unemployed,8420.42,2021-09-17,2021,9,17,4
42474,42475,Amelia,Ndlovu,44,Kwazulu-Natal,Richards Bay,Self-employed,94943.89,2014-03-06,2014,3,6,3
42475,42476,Liam,Sithole,24,Limpopo,Thohoyandou,Employed,19876.86,2013-08-10,2013,8,10,5
42476,42477,Sophia,Mthembu,49,Western Cape,Paarl,Employed,16554.62,2020-01-11,2020,1,11,5
42477,42478,Thabo,Mthembu,31,Gauteng,Midrand,Retired,17091.12,2014-03-28,2014,3,28,4
42478,42479,Zanele,Mokoena,31,Gauteng,Soweto,Nan,19188.88,2021-12-09,2021,12,9,3
42479,42480,Sibusiso,Mthembu,37,Free State,Bethlehem,Unemployed,33866.71,2021-03-26,2021,3,26,4
42480,42481,Zanele,Sithole,24,Eastern Cape,Gqeberha,Self-employed,19157.39,2022-07-31,2022,7,31,6
42481,42482,Ethan,Mthembu,28,Limpopo,Thohoyandou,Employed,22075.38,2013-09-15,2013,9,15,6
42482,42483,Ayanda,Naidoo,48,Kwazulu-Natal,Richards Bay,Unemployed,33873.8,2025-10-14,2025,10,14,1
42483,42484,Lucas,Naidoo,54,Gauteng,Midrand,Nan,34714.58,2025-03-07,2025,3,7,4
42484,42485,Liam,Molefe,70,Kwazulu-Natal,Pietermaritzburg,Student,24025.85,2024-12-16,2024,12,16,0
42485,42486,Lucas,Molefe,73,Gauteng,Pretoria,Self-employed,5951.06,2023-02-13,2023,2,13,0
42486,42487,Lerato,Williams,21,Eastern Cape,Mthatha,Retired,14407.45,2021-02-12,2021,2,12,4
42487,42488,Amahle,Khumalo,46,North West,Klerksdorp,Employed,8385.78,2016-09-05,2016,9,5,0
42488,42489,Sophia,Mabena,27,Kwazulu-Natal,Durban,Self-employed,30973.22,2025-05-13,2025,5,13,1
42489,42490,Sibusiso,Mokoena,23,Eastern Cape,East London,Employed,8922.24,2016-04-01,2016,4,1,4
42490,42491,Ayanda,Dlamini,48,Gauteng,Pretoria,Employed,16732.85,2014-11-21,2014,11,21,4
42491,42492,Ethan,Pillay,27,Kwazulu-Natal,Richards Bay,Employed,19861.23,2021-03-18,2021,3,18,3
42492,42493,Sibusiso,Jacobs,45,Free State,Bethlehem,Employed,13590.25,2013-06-10,2013,6,10,0
42493,42494,Thabo,Williams,54,Free State,Bethlehem,Employed,21931.89,2022-02-25,2022,2,25,4
42494,42495,Lucas,Botha,22,Northern Cape,Upington,Employed,68258.64,2025-04-23,2025,4,23,2
42495,42496,Naledi,Mokoena,43,Northern Cape,Upington,Student,17402.94,2017-05-30,2017,5,30,1
42496,42497,Sipho,Sithole,41,Kwazulu-Natal,Durban,Nan,18927.49,2019-05-12,2019,5,12,6
42497,42498,Amahle,Sithole,48,Mpumalanga,Secunda,Employed,12152.35,2025-08-19,2025,8,19,1
42498,42499,Mia,Jacobs,44,Free State,Bloemfontein,Employed,10747.69,2020-04-18,2020,4,18,5
42499,42500,Lucas,Ndlovu,44,Kwazulu-Natal,Richards Bay,Employed,22007.75,2021-09-17,2021,9,17,4
42500,42501,Amelia,Jacobs,33,Western Cape,Cape Town,Unemployed,38954.77,2014-10-14,2014,10,14,1
42501,42502,Kabelo,Mthembu,35,Northern Cape,Kuruman,Unemployed,40652.19,2021-10-24,2021,10,24,6
42502,42503,Naledi,Mahlangu,41,North West,Klerksdorp,Employed,23429.86,2018-08-18,2018,8,18,5
42503,42504,Kabelo, Khumalo ,34,Kwazulu-Natal,Richards Bay,Employed,37172.02,2016-12-20,2016,12,20,1
42504,42505,Ava,Williams,47,Gauteng,Midrand,Employed,61629.03,2023-05-24,2023,5,24,2
42505,42506,Nomsa,Ndlovu,27,Western Cape,Cape Town,Employed,44977.34,2015-08-30,2015,8,30,6
42506,42507,Liam,Ndlovu,53,Western Cape,Cape Town,Self-employed,41852.13,2012-06-04,2012,6,4,0
42507,42508,Ava,Sithole,55,Limpopo,Thohoyandou,Student,15275.46,2021-03-26,2021,3,26,4
42508,42509,Thabo,Sithole,30,Gauteng,Soweto,Self-employed,35585.59,2021-02-16,2021,2,16,1
42509,42510,Amahle,Mabena,44,Kwazulu-Natal,Durban,Unemployed,23213.12,2020-11-30,2020,11,30,0
42510,42511,Liam,Mokoena,38,Gauteng,Johannesburg,Employed,32097.88,2013-06-29,2013,6,29,5
42511,42512,Sibusiso,Nkosi,36,Kwazulu-Natal,Pietermaritzburg,Employed,17685.73,2022-12-23,2022,12,23,4
42512,42513,Liam,Nkosi,59,Free State,Bethlehem,Employed,22040.26,2021-03-21,2021,3,21,6
42513,42514,Sophia,Sithole,32,Mpumalanga,Mbombela,Employed,30745.05,2020-10-09,2020,10,9,4
42514,42515,Mia,Ndlovu,38,Kwazulu-Natal,Durban,Retired,56376.97,2021-05-02,2021,5,2,6
42515,42516,Sipho,Mokoena,32,Gauteng,Soweto,Employed,13963.62,2019-03-11,2019,3,11,0
42516,42517,Mia,Sithole,40,Western Cape,George,Student,30656.58,2012-08-27,2012,8,27,0
42517,42518,Noah,Dlamini,57,Limpopo,Thohoyandou,Employed,10403.11,2012-09-17,2012,9,17,0
42518,42519,Bongani,Naidoo,18,Limpopo,Tzaneen,Self-employed,49004.86,2021-01-04,2021,1,4,0
42519,42520,Liam,Nkosi,57,Gauteng,Midrand,Employed,23264.61,2025-08-18,2025,8,18,0
42520,42521,Emma,Williams,59,Gauteng,Soweto,Employed,7025.98,2022-03-26,2022,3,26,5
42521,42522,Kabelo,Sithole,21,Eastern Cape,East London,Employed,17099.22,2025-01-12,2025,1,12,6
42522,42523,Nomsa,Pillay,65,Free State,Bloemfontein,Employed,8531.48,2020-08-27,2020,8,27,3
42523,42524,Amelia,Williams,60,Free State,Bloemfontein,Self-employed,0.0,2018-10-21,2018,10,21,6
42524,42525,Sipho,Mokoena,62,Western Cape,Stellenbosch,Employed,8562.99,2015-12-22,2015,12,22,1
42525,42526,Ayanda,Jacobs,53,Northern Cape,Upington,Employed,24261.28,2025-11-13,2025,11,13,3
42526,42527,Naledi,Pillay,21,Kwazulu-Natal,Richards Bay,Employed,46024.75,2014-02-21,2014,2,21,4
42527,42528,Lerato,Jacobs,33,Kwazulu-Natal,Richards Bay,Employed,26483.65,2025-08-02,2025,8,2,5
42528,42529,Sipho,Jacobs,18,Western Cape,Stellenbosch,Employed,16971.83,2014-02-13,2014,2,13,3
42529,42530,Sibusiso,Van Wyk,41,Western Cape,Cape Town,Employed,11456.82,2014-05-24,2014,5,24,5
42530,42531,Bongani,Molefe,45,Gauteng,Pretoria,Employed,7536.79,2017-06-11,2017,6,11,6
42531,42532,Lerato,Mahlangu,55,Gauteng,Johannesburg,Employed,24368.76,2019-05-19,2019,5,19,6
42532,42533,Sibusiso,Nkosi,28,North West,Rustenburg,Self-employed,14222.19,2021-03-22,2021,3,22,0
42533,42534,Thabo,Williams,33,Free State,Bloemfontein,Self-employed,15509.47,2025-11-07,2025,11,7,4
42534,42535,Kabelo,Mokoena,31,Northern Cape,Upington,Employed,10944.34,2018-10-28,2018,10,28,6
42535,42536,Ayanda,Mokoena,20,Eastern Cape,Mthatha,Employed,21191.81,2013-06-20,2013,6,20,3
42536,42537,Emma,Mahlangu,54,Western Cape,Stellenbosch,Retired,25497.05,2016-10-11,2016,10,11,1
42537,42538,Ethan,Sithole,44,Eastern Cape,Mthatha,Employed,0.0,2025-11-25,2025,11,25,1
42538,42539,Amelia,Williams,38,Eastern Cape,East London,Employed,16554.56,2017-08-11,2017,8,11,4
42539,42540,Lucas,Molefe,49,Mpumalanga,Emalahleni,Nan,26840.9,2020-12-12,2020,12,12,5
42540,42541,Nomsa,Jacobs,49,Kwazulu-Natal,Richards Bay,Employed,36162.03,2015-04-16,2015,4,16,3
42541,42542,Nomsa,Ndlovu,50,Gauteng,Midrand,Retired,0.0,2019-07-06,2019,7,6,5
42542,42543,Sophia,Dlamini,36,Free State,Bloemfontein,Self-employed,48561.99,2018-04-21,2018,4,21,5
42543,42544,Lerato,Naidoo,35,Free State,Bethlehem,Employed,15324.92,2024-05-11,2024,5,11,5
42544,42545,Sibusiso,Ndlovu,22,Kwazulu-Natal,Durban,Self-employed,63559.87,2013-01-01,2013,1,1,1
42545,42546,Sophia,Botha,34,Western Cape,Paarl,Employed,26062.99,2017-11-16,2017,11,16,3
42546,42547,Lerato,Nkosi,44,Gauteng,Midrand,Employed,34940.57,2022-08-15,2022,8,15,0
42547,42548,Noah,Mabena,34,Limpopo,Thohoyandou,Employed,19045.18,2024-10-26,2024,10,26,5
42548,42549,Noah,Mthembu,58,Gauteng,Pretoria,Employed,29687.76,2019-01-08,2019,1,8,1
42549,42550,Ethan,Pillay,32,Free State,Bethlehem,Self-employed,16780.61,2024-08-11,2024,8,11,6
42550,42551,Sibusiso,Sithole,61,Gauteng,Pretoria,Employed,9047.8,2024-07-11,2024,7,11,3
42551,42552,Lucas,Mahlangu,46,Gauteng,Johannesburg,Employed,17493.75,2013-10-06,2013,10,6,6
42552,42553,Lucas,Mthembu,51,Gauteng,Pretoria,Retired,18903.9,2021-08-09,2021,8,9,0
42553,42554,Ethan,Mthembu,18,Gauteng,Johannesburg,Employed,25492.79,2022-02-24,2022,2,24,3
42554,42555,Sipho,Pillay,31,Gauteng,Johannesburg,Nan,12379.56,2012-01-31,2012,1,31,1
42555,42556,Bongani,Van Wyk,50,Free State,Bloemfontein,Employed,21024.2,2012-07-24,2012,7,24,1
42556,42557,Ava,Mokoena,64,Gauteng,Pretoria,Employed,0.0,2017-03-26,2017,3,26,6
42557,42558,Bongani,Williams,85,Gauteng,Pretoria,Self-employed,16284.32,2013-03-10,2013,3,10,6
42558,42559,Oliver,Naidoo,47,Eastern Cape,East London,Unemployed,93369.11,2018-01-11,2018,1,11,3
42559,42560,Emma,Pillay,25,Kwazulu-Natal,Pietermaritzburg,Employed,17680.04,2012-11-05,2012,11,5,0
42560,42561,Ava,Williams,41,Kwazulu-Natal,Durban,Employed,20738.46,2021-11-03,2021,11,3,2
42561,42562,Lucas,Mahlangu,28,Limpopo,Polokwane,Retired,3073.0,2025-02-01,2025,2,1,5
42562,42563,Oliver,Sithole,40,Gauteng,Soweto,Employed,15372.17,2025-09-13,2025,9,13,5
42563,42564,Ava,Sithole,62,Kwazulu-Natal,Richards Bay,Employed,17636.01,2017-03-03,2017,3,3,4
42564,42565,Sibusiso,Adams,55,Western Cape,Cape Town,Self-employed,11529.3,2021-07-27,2021,7,27,1
42565,42566,Amahle,Sithole,35,Gauteng,Midrand,Student,9223.02,2017-08-06,2017,8,6,6
42566,42567,Emma,Nkosi,22,Gauteng,Soweto,Employed,14090.36,2023-09-13,2023,9,13,2
42567,42568,Noah,Mokoena,35,Mpumalanga,Secunda,Unemployed,9918.86,2013-06-10,2013,6,10,0
42568,42569,Lerato,Pillay,18,Western Cape,Paarl,Self-employed,11021.01,2019-07-20,2019,7,20,5
42569,42570,Anele,Van Wyk,40,Eastern Cape,Gqeberha,Self-employed,18859.74,2022-01-20,2022,1,20,3
42570,42571,Amelia,Dlamini,46,Free State,Bethlehem,Self-employed,57176.98,2023-06-12,2023,6,12,0
42571,42572,Thabo,Mabena,27,Gauteng,Soweto,Student,56259.61,2014-11-24,2014,11,24,0
42572,42573,Zanele,Pillay,19,Gauteng,Pretoria,Student,24375.85,2025-08-09,2025,8,9,5
42573,42574,Thabo,Ndlovu,60,Gauteng,Johannesburg,Unemployed,32045.57,2024-08-04,2024,8,4,6
42574,42575,Zanele,Mokoena,40,Gauteng,Pretoria,Employed,27370.18,2016-09-22,2016,9,22,3
42575,42576,Ethan,Williams,85,Mpumalanga,Secunda,Unemployed,16467.66,2022-06-01,2022,6,1,2
42576,42577,Lerato,Nkosi,35,Western Cape,Cape Town,Employed,99083.05,2015-12-20,2015,12,20,6
42577,42578,Amelia,Williams,37,Kwazulu-Natal,Richards Bay,Employed,13166.07,2014-02-01,2014,2,1,5
42578,42579,Bongani,Ndlovu,52,Gauteng,Johannesburg,Student,69970.59,2015-07-15,2015,7,15,2
42579,42580,Lucas,Mabena,30,Eastern Cape,Nan,Employed,10235.06,2019-02-25,2019,2,25,0
42580,42581,Mia,Van Wyk,66,Gauteng,Pretoria,Employed,28672.88,2019-11-10,2019,11,10,6
42581,42582,Bongani,Botha,27,Gauteng,Midrand,Retired,0.0,2016-09-07,2016,9,7,2
42582,42583,Noah,Van Wyk,39,Western Cape,George,Employed,31348.56,2023-04-22,2023,4,22,5
42583,42584,Naledi,Ndlovu,54,Mpumalanga,Secunda,Employed,3373.14,2018-08-11,2018,8,11,5
42584,42585,Anele,Ndlovu,48,Kwazulu-Natal,Durban,Self-employed,19114.72,2012-12-01,2012,12,1,5
42585,42586,Kabelo,Dlamini,52,Western Cape,Stellenbosch,Employed,60781.9,2024-03-27,2024,3,27,2
42586,42587,Ethan,Nkosi,25,Free State,Bloemfontein,Employed,25555.59,2020-06-16,2020,6,16,1
42587,42588,Kabelo,Naidoo,40,Limpopo,Thohoyandou,Employed,4382.8,2020-02-18,2020,2,18,1
42588,42589,Emma,Sithole,53,Kwazulu-Natal,Pietermaritzburg,Employed,67121.54,2016-05-16,2016,5,16,0
42589,42590,Naledi,Botha,46,Northern Cape,Upington,Employed,17831.5,2014-04-03,2014,4,3,3
42590,42591,Sophia,Khumalo,42,Gauteng,Pretoria,Employed,64799.07,2015-05-06,2015,5,6,2
42591,42592,Ayanda,Dlamini,70,Limpopo,Polokwane,Employed,15537.76,2025-12-09,2025,12,9,1
42592,42593,Nomsa,Khumalo,52,Limpopo,Polokwane,Employed,29613.48,2016-12-22,2016,12,22,3
42593,42594,Zanele,Van Wyk,29,Kwazulu-Natal,Durban,Self-employed,7714.66,2023-09-01,2023,9,1,4
42594,42595,Lucas,Jacobs,45,Kwazulu-Natal,Richards Bay,Self-employed,22783.89,2020-12-26,2020,12,26,5
42595,42596,Nomsa,Van Wyk,48,Western Cape,George,Employed,7939.64,2018-03-26,2018,3,26,0
42596,42597,Zanele,Jacobs,48,Gauteng,Midrand,Employed,8560.61,2025-05-03,2025,5,3,5
42597,42598,Thabo,Khumalo,47,Kwazulu-Natal,Durban,Employed,78433.32,2014-03-24,2014,3,24,0
42598,42599,Emma,Williams,58,Mpumalanga,Mbombela,Student,31846.61,2021-01-31,2021,1,31,6
42599,42600,Sipho,Mthembu,52,Gauteng,Pretoria,Employed,18852.73,2015-06-16,2015,6,16,1
42600,42601,Ayanda,Mthembu,44,Kwazulu-Natal,Pietermaritzburg,Employed,12937.66,2017-10-23,2017,10,23,0
42601,42602,Amahle,Williams,28,Western Cape,Stellenbosch,Employed,19898.32,2014-10-22,2014,10,22,2
42602,42603,Kabelo,Van Wyk,18,Gauteng,Pretoria,Employed,26195.43,2014-01-13,2014,1,13,0
42603,42604,Amahle,Pillay,52,Gauteng,Midrand,Employed,49930.43,2020-09-21,2020,9,21,0
42604,42605,Mia,Khumalo,34,North West,Mahikeng,Employed,12581.54,2024-12-27,2024,12,27,4
42605,42606,Naledi,Pillay,47,Gauteng,Pretoria,Employed,30978.57,2022-09-08,2022,9,8,3
42606,42607,Sophia,Pillay,45,Western Cape,George,Employed,13566.6,2015-03-15,2015,3,15,6
42607,42608,Lucas,Naidoo,31,Western Cape,George,Retired,143772.81,2023-07-10,2023,7,10,0
42608,42609,Emma,Naidoo,54,Kwazulu-Natal,Pietermaritzburg,Employed,67211.58,2017-03-12,2017,3,12,6
42609,42610,Ethan,Molefe,47,Kwazulu-Natal,Richards Bay,Employed,21134.25,2020-09-03,2020,9,3,3
42610,42611,Anele,Mokoena,33,Gauteng,Midrand,Employed,44766.66,2018-12-30,2018,12,30,6
42611,42612,Amelia,Pillay,38,Gauteng,Johannesburg,Retired,0.0,2013-04-21,2013,4,21,6
42612,42613,Lucas,Ndlovu,41,Gauteng,Soweto,Employed,13610.53,2025-06-03,2025,6,3,1
42613,42614,Kabelo,Mahlangu,28,Western Cape,Stellenbosch,Nan,8548.87,2024-08-16,2024,8,16,4
42614,42615,Naledi,Adams,62,Limpopo,Thohoyandou,Student,19300.17,2018-03-02,2018,3,2,4
42615,42616,Emma,Adams,46,Free State,Bloemfontein,Self-employed,45062.77,2017-07-14,2017,7,14,4
42616,42617,Oliver,Molefe,18,Gauteng,Pretoria,Unemployed,37908.85,2024-07-30,2024,7,30,1
42617,42618,Mia,Van Wyk,58,Kwazulu-Natal,Durban,Employed,40269.47,2015-01-16,2015,1,16,4
42618,42619,Ava,Adams,25,Gauteng,Pretoria,Employed,5597.86,2019-12-19,2019,12,19,3
42619,42620,Ayanda,Botha,22,Western Cape,Cape Town,Employed,22951.5,2015-07-07,2015,7,7,1
42620,42621,Amahle,Mokoena,46,Kwazulu-Natal,Pietermaritzburg,Employed,12062.64,2013-02-11,2013,2,11,0
42621,42622,Sophia,Jacobs,38,Free State,Welkom,Self-employed,11795.39,2012-04-19,2012,4,19,3
42622,42623,Oliver,Mthembu,26,Gauteng,Soweto,Employed,32000.92,2013-06-21,2013,6,21,4
42623,42624,Lerato,Nkosi,41,Gauteng,Pretoria,Employed,26225.86,2022-10-04,2022,10,4,1
42624,42625,Ayanda,Van Wyk,35,Gauteng,Pretoria,Nan,15319.7,2021-06-25,2021,6,25,4
42625,42626,Zanele,Naidoo,60,Gauteng,Soweto,Employed,0.0,2019-01-29,2019,1,29,1
42626,42627,Kabelo,Williams,25,Kwazulu-Natal,Durban,Unemployed,44483.82,2016-03-15,2016,3,15,1
42627,42628,Kabelo,Mokoena,21,Free State,Bloemfontein,Employed,18773.65,2017-06-01,2017,6,1,3
42628,42629,Mia,Van Wyk,51,Gauteng,Midrand,Unemployed,45426.48,2017-08-17,2017,8,17,3
42629,42630,Sipho,Pillay,37,Eastern Cape,Mthatha,Employed,4411.63,2023-05-29,2023,5,29,0
42630,42631,Amelia,Botha,62,North West,Mahikeng,Employed,6754.58,2013-08-26,2013,8,26,0
42631,42632,Sibusiso,Mokoena,43,Gauteng,Johannesburg,Student,25274.77,2019-07-01,2019,7,1,0
42632,42633,Ayanda,Mabena,36,Kwazulu-Natal,Pietermaritzburg,Self-employed,103338.65,2016-06-28,2016,6,28,1
42633,42634,Bongani,Molefe,45,Gauteng,Soweto,Employed,49918.31,2012-09-08,2012,9,8,5
42634,42635,Nomsa,Mahlangu,34,Kwazulu-Natal,Durban,Employed,37278.18,2016-04-20,2016,4,20,2
42635,42636,Ethan,Mokoena,55,Mpumalanga,Secunda,Self-employed,102159.33,2017-02-12,2017,2,12,6
42636,42637,Amelia,Botha,55,Mpumalanga,Mbombela,Self-employed,60025.82,2016-09-22,2016,9,22,3
42637,42638,Ayanda,Mahlangu,25,Kwazulu-Natal,Richards Bay,Employed,7034.53,2019-09-05,2019,9,5,3
42638,42639,Noah,Adams,27,Free State,Bloemfontein,Unemployed,11124.9,2025-04-28,2025,4,28,0
42639,42640,Ayanda,Mokoena,29,Kwazulu-Natal,Durban,Retired,31222.18,2024-09-16,2024,9,16,0
42640,42641,Mia,Khumalo,20,Free State,Bethlehem,Employed,12948.55,2012-12-06,2012,12,6,3
42641,42642,Mia,Pillay,20,Mpumalanga,Mbombela,Unemployed,12541.22,2016-06-24,2016,6,24,4
42642,42643,Kabelo,Adams,32,Eastern Cape,East London,Employed,68664.95,2019-12-12,2019,12,12,3
42643,42644,Emma,Mthembu,32,Western Cape,Stellenbosch,Employed,13370.59,2013-07-14,2013,7,14,6
42644,42645,Kabelo,Adams,26,Gauteng,Johannesburg,Employed,14934.65,2015-03-08,2015,3,8,6
42645,42646,Lerato,Naidoo,18,Limpopo,Thohoyandou,Unemployed,23016.07,2012-02-17,2012,2,17,4
42646,42647,Emma,Mthembu,32,Western Cape,George,Employed,11017.99,2014-04-17,2014,4,17,3
42647,42648,Anele,Van Wyk,29,Kwazulu-Natal,Richards Bay,Self-employed,17970.32,2016-09-08,2016,9,8,3
42648,42649,Bongani,Pillay,51,Kwazulu-Natal,Pietermaritzburg,Unemployed,23523.88,2017-05-19,2017,5,19,4
42649,42650,Oliver,Van Wyk,32,Limpopo,Tzaneen,Employed,15598.44,2017-10-07,2017,10,7,5
42650,42651,Lucas,Nkosi,38,Limpopo,Tzaneen,Employed,19909.37,2021-12-29,2021,12,29,2
42651,42652,Sibusiso,Williams,42,Western Cape,Cape Town,Self-employed,65756.26,2017-09-23,2017,9,23,5
42652,42653,Amahle,Nkosi,39,Eastern Cape,Mthatha,Retired,37935.97,2020-04-14,2020,4,14,1
42653,42654,Emma,Jacobs,40,Limpopo,Tzaneen,Self-employed,43783.01,2020-12-12,2020,12,12,5
42654,42655,Ethan,Mokoena,38,Western Cape,Paarl,Student,27212.56,2016-08-22,2016,8,22,0
42655,42656,Ayanda,Sithole,42,Kwazulu-Natal,Pietermaritzburg,Employed,35497.91,2019-05-13,2019,5,13,0
42656,42657,Sibusiso,Mthembu,50,Eastern Cape,Mthatha,Self-employed,22389.01,2017-07-10,2017,7,10,0
42657,42658,Amelia,Mokoena,74,Gauteng,Midrand,Self-employed,0.0,2019-08-23,2019,8,23,4
42658,42659,Mia,Molefe,58,Gauteng,Soweto,Student,14359.85,2019-10-30,2019,10,30,2
42659,42660,Kabelo,Jacobs,19,Western Cape,George,Employed,0.0,2025-10-06,2025,10,6,0
42660,42661,Ethan,Ndlovu,47,Free State,Bloemfontein,Employed,33622.56,2021-10-24,2021,10,24,6
42661,42662,Zanele,Sithole,18,Gauteng,Johannesburg,Employed,9501.68,2023-03-25,2023,3,25,5
42662,42663,Liam,Van Wyk,52,Kwazulu-Natal,Durban,Employed,15932.13,2025-12-28,2025,12,28,6
42663,42664,Bongani,Jacobs,34,Kwazulu-Natal,Pietermaritzburg,Employed,0.0,2021-06-11,2021,6,11,4
42664,42665,Amahle,Adams,40,Western Cape,George,Employed,18564.45,2017-08-17,2017,8,17,3
42665,42666,Anele,Jacobs,34,Kwazulu-Natal,Durban,Employed,13532.61,2025-11-16,2025,11,16,6
42666,42667,Kabelo,Jacobs,42,Gauteng,Soweto,Self-employed,41962.04,2020-08-25,2020,8,25,1
42667,42668,Ethan,Botha,30,Gauteng,Johannesburg,Self-employed,40579.11,2020-05-11,2020,5,11,0
42668,42669,Kabelo,Nkosi,24,Gauteng,Johannesburg,Self-employed,32858.7,2022-09-01,2022,9,1,3
42669,42670,Emma,Mabena,25,Kwazulu-Natal,Durban,Student,49543.17,2018-11-12,2018,11,12,0
42670,42671,Amahle,Adams,54,Kwazulu-Natal,Pietermaritzburg,Employed,23028.98,2014-04-13,2014,4,13,6
42671,42672,Ethan,Mahlangu,33,Western Cape,Paarl,Employed,16686.74,2017-04-28,2017,4,28,4
42672,42673,Amelia, Sithole ,45,Gauteng,Johannesburg,Unemployed,30374.93,2024-03-17,2024,3,17,6
42673,42674,Kabelo,Sithole,47,Western Cape,Stellenbosch,Employed,15860.37,2021-07-19,2021,7,19,0
42674,42675,Thabo,Nkosi,64,Gauteng,Pretoria,Employed,15922.53,2012-08-17,2012,8,17,4
42675,42676,Amelia,Dlamini,45,Western Cape,Stellenbosch,Self-employed,42069.31,2018-08-19,2018,8,19,6
42676,42677,Noah,Sithole,32,Gauteng,Pretoria,Employed,17717.71,2014-03-23,2014,3,23,6
42677,42678,Zanele,Van Wyk,42,Kwazulu-Natal,Pietermaritzburg,Employed,17244.76,1900-01-01,1900,1,1,0
42678,42679,Mia,Adams,35,North West,Klerksdorp,Employed,10271.54,2016-09-19,2016,9,19,0
42679,42680,Anele,Ndlovu,24,Gauteng,Soweto,Self-employed,26173.14,2012-01-03,2012,1,3,1
42680,42681,Emma,Mabena,47,Free State,Bloemfontein,Self-employed,19752.14,2012-07-27,2012,7,27,4
42681,42682,Naledi,Mabena,39,Western Cape,George,Unemployed,55240.29,2023-03-17,2023,3,17,4
42682,42683,Sipho,Khumalo,35,Gauteng,Pretoria,Retired,15158.9,2024-05-16,2024,5,16,3
42683,42684,Thabo,Ndlovu,18,Gauteng,Midrand,Nan,10195.92,2022-04-29,2022,4,29,4
42684,42685,Oliver,Williams,27,Western Cape,George,Employed,26013.01,2020-02-24,2020,2,24,0
42685,42686,Lucas,Khumalo,18,Eastern Cape,Mthatha,Employed,41442.11,2012-09-11,2012,9,11,1
42686,42687,Zanele,Van Wyk,22,Gauteng,Midrand,Self-employed,33974.05,2013-12-11,2013,12,11,2
42687,42688,Sipho,Nkosi,45,Limpopo,Thohoyandou,Retired,25354.2,2025-09-21,2025,9,21,6
42688,42689,Mia,Naidoo,43,Kwazulu-Natal,Durban,Employed,20608.21,2020-03-07,2020,3,7,5
42689,42690,Emma,Mahlangu,36,Free State,Bloemfontein,Employed,58837.38,2023-03-21,2023,3,21,1
42690,42691,Emma,Sithole,37,Gauteng,Pretoria,Unemployed,10606.81,2023-02-14,2023,2,14,1
42691,42692,Anele,Mokoena,25,Gauteng,Soweto,Employed,13342.41,2014-09-21,2014,9,21,6
42692,42693,Emma,Adams,34,Eastern Cape,East London,Unemployed,59562.06,2013-09-27,2013,9,27,4
42693,42694,Kabelo,Naidoo,50,Kwazulu-Natal,Richards Bay,Self-employed,25227.51,2020-03-26,2020,3,26,3
42694,42695,Sophia,Molefe,51,Eastern Cape,Gqeberha,Employed,20437.71,2020-05-24,2020,5,24,6
42695,42696,Anele,Nkosi,37,Gauteng,Johannesburg,Employed,16283.89,2021-11-01,2021,11,1,0
42696,42697,Sibusiso,Khumalo,21,Eastern Cape,East London,Unemployed,19033.35,2024-01-01,2024,1,1,0
42697,42698,Amahle,Nkosi,23,Eastern Cape,Gqeberha,Employed,16581.86,2014-05-20,2014,5,20,1
42698,42699,Nomsa,Mahlangu,49,Gauteng,Pretoria,Employed,33625.14,2025-07-13,2025,7,13,6
42699,42700,Nomsa,Mabena,55,Mpumalanga,Emalahleni,Employed,31100.96,2024-08-30,2024,8,30,4
42700,42701,Kabelo,Williams,22,Free State,Bethlehem,Retired,16109.24,2015-06-17,2015,6,17,2
42701,42702,Emma,Mabena,34,Western Cape,Stellenbosch,Unemployed,0.0,2017-03-20,2017,3,20,0
42702,42703,Sibusiso,Naidoo,22,Western Cape,Cape Town,Self-employed,32745.38,2020-09-16,2020,9,16,2
42703,42704,Emma,Van Wyk,47,Eastern Cape,East London,Employed,14762.91,2021-08-02,2021,8,2,0
42704,42705,Thabo,Adams,53,Eastern Cape,East London,Employed,16716.2,2017-01-01,2017,1,1,6
42705,42706,Oliver,Van  Wyk,44,North West,Klerksdorp,Self-employed,22421.11,2025-08-19,2025,8,19,1
42706,42707,Anele,Mthembu,48,Eastern Cape,Mthatha,Self-employed,15569.53,2024-11-05,2024,11,5,1
42707,42708,Sibusiso,Van Wyk,44,Gauteng,Johannesburg,Employed,36621.3,2016-03-30,2016,3,30,2
