customer_id,cus_trans_count,cus_total_trans_val,customer_avg_trans,cus_max_trans,Unnamed: 0,first_name,last_name,age,province,city,employment_status,income,customer_since,Start_Year,Start_Month,Start_Day,Weekday
48581,12,10890.4,907.5333333333333,2369.0,48580,Mia,Molefe,22,Eastern Cape,Gqeberha,Employed,30052.44,2022-01-21,2022,1,21,4
87731,9,10257.76,1139.7511111111112,3229.87,87730,Ayanda,Adams,47,Eastern Cape,Mthatha,Employed,5634.93,2020-03-02,2020,3,2,0
3657,12,9759.869999999999,813.3224999999999,2832.95,3656,Thabo,Van Wyk,38,Mpumalanga,Mbombela,Employed,84166.47,2019-06-01,2019,6,1,5
77240,8,10433.59,1304.19875,3599.77,77239,Naledi,Mahlangu,50,Western Cape,George,Unemployed,16443.3,2015-08-02,2015,8,2,6
74150,17,14469.73,851.1605882352941,2302.99,74149,Amelia,Pillay,47,Gauteng,Pretoria,Retired,15304.77,2018-03-22,2018,3,22,3
14796,8,10229.85,1278.73125,4254.5,14795,Kabelo,Jacobs,31,Gauteng,Midrand,Employed,20052.65,2012-01-24,2012,1,24,1
38877,16,13626.810000000001,851.6756250000001,3658.27,38876,Nomsa,Nkosi,52,Western Cape,Paarl,Employed,12485.17,2018-04-16,2018,4,16,0
1615,13,14653.429999999998,1127.186923076923,4414.08,1614,Emma, Dlamini ,38,Western Cape,Stellenbosch,Student,36809.86,2020-02-24,2020,2,24,0
77165,6,5257.71,876.285,1604.76,77164,Amelia,Van Wyk,18,Kwazulu-Natal,Pietermaritzburg,Employed,39552.55,2019-12-29,2019,12,29,6
14762,10,9744.369999999999,974.4369999999999,4797.89,14761,Mia,Sithole,30,North West,Mahikeng,Employed,39730.59,2019-10-10,2019,10,10,3
34201,7,2591.41,370.20142857142855,690.64,34200,Ethan,Naidoo,21,Northern Cape,Kimberley,Self-employed,28526.27,2014-07-03,2014,7,3,3
59676,23,22391.16,973.528695652174,4592.72,59675,Amelia,Botha,44,Kwazulu-Natal,Durban,Employed,19802.09,2012-07-23,2012,7,23,0
68053,13,10902.94,838.6876923076924,3204.65,68052,Bongani,Mabena,37,Kwazulu-Natal,Richards Bay,Unemployed,39172.1,2013-02-14,2013,2,14,3
47945,7,9450.19,1350.027142857143,4432.42,47944,Sophia,Nkosi,55,Eastern Cape,Mthatha,Student,14172.7,2025-07-24,2025,7,24,3
40961,42,5062010.7,120524.0642857143,5000000.0,40960,Ayanda,Mokoena,53,Northern Cape,Kuruman,Employed,20258.57,2014-09-29,2014,9,29,0
11668,22,23476.8,1067.1272727272726,3548.24,11667,Amelia,Mabena,37,Northern Cape,Kimberley,Employed,11633.13,2013-08-02,2013,8,2,4
38705,13,10405.74,800.4415384615385,2609.74,38704,Ayanda,Naidoo,23,Gauteng,Midrand,Employed,15183.98,2025-07-25,2025,7,25,4
30997,15,21609.84,1440.656,7612.72,30996,Mia,Dlamini,56,Gauteng,Johannesburg,Student,24464.23,2016-11-26,2016,11,26,5
21769,5,6120.78,1224.156,3109.71,21768,Bongani,Mokoena,26,Kwazulu-Natal,Pietermaritzburg,Employed,35676.0,2019-09-23,2019,9,23,0
42173,13,13409.07,1031.466923076923,4959.43,42172,Ethan,Mabena,45,Mpumalanga,Secunda,Employed,24069.35,2025-03-03,2025,3,3,0
34264,12,16088.55,1340.7124999999999,3488.91,34263,Zanele,Nkosi,22,Kwazulu-Natal,Durban,Self-employed,30533.97,2021-04-10,2021,4,10,5
66167,9,12868.35,1429.8166666666666,4139.86,66166,Ayanda,Williams,40,Western Cape,Paarl,Student,40513.37,2019-02-19,2019,2,19,1
5796,16,18317.07,1144.816875,5445.29,5795,Amelia,Williams,55,Limpopo,Tzaneen,Employed,17883.4,2013-07-17,2013,7,17,2
48070,7,529400.07,75628.58142857142,519928.18,48069,Thabo,Nkosi,24,Western Cape,Paarl,Employed,39571.21,2016-02-17,2016,2,17,2
47451,19,15166.34,798.2284210526316,2760.69,47450,Sophia,Molefe,43,Free State,Bethlehem,Employed,28252.0,2018-11-05,2018,11,5,0
29877,31,37763.65,1218.1822580645162,4845.35,29876,Sipho,Ndlovu,18,Eastern Cape,Gqeberha,Employed,51346.81,2019-06-20,2019,6,20,3
55908,13,13625.01,1048.0776923076924,5007.53,55907,Ethan,Naidoo,42,Free State,Bethlehem,Nan,14225.04,2025-06-01,2025,6,1,6
94470,6,4308.05,718.0083333333333,1453.19,94469,Emma,Van Wyk,31,Western Cape,George,Employed,20680.3,2015-06-26,2015,6,26,4
97506,7,11374.050000000001,1624.8642857142859,4467.02,97505,Thabo,Van Wyk,44,Mpumalanga,Emalahleni,Self-employed,15614.05,2023-05-10,2023,5,10,2
53039,6,6615.299999999999,1102.55,2626.37,53038,Bongani, Jacobs ,46,Kwazulu-Natal,Richards Bay,Employed,23037.22,2015-09-27,2015,9,27,6
39802,33,422487.07000000007,12802.638484848487,379095.28,39801,Ava,Mokoena,49,Limpopo,Polokwane,Employed,30968.11,2017-01-27,2017,1,27,4
17517,18,14504.939999999999,805.8299999999999,2232.91,17516,Sophia,Molefe,76,Mpumalanga,Mbombela,Unemployed,12573.06,2017-02-09,2017,2,9,3
55199,12,12279.19,1023.2658333333334,2655.6,55198,Sibusiso,Molefe,55,Kwazulu-Natal,Durban,Student,21464.47,2016-10-26,2016,10,26,2
34462,20,26305.559999999998,1315.2779999999998,5488.65,34461,Kabelo,Sithole,18,North West,Klerksdorp,Employed,45656.62,2012-02-18,2012,2,18,5
24349,11,5008422.960000001,455311.1781818183,5000000.0,24348,Noah,Sithole,31,North West,Mahikeng,Student,25988.83,2024-04-05,2024,4,5,4
95902,11,7259.82,659.9836363636364,3426.42,95901,Amelia,Pillay,60,North West,Rustenburg,Employed,8759.7,2025-10-13,2025,10,13,0
4734,18,29076.95,1615.3861111111112,7609.42,4733,Anele,Williams,24,Gauteng,Johannesburg,Retired,33700.19,2017-05-31,2017,5,31,2
27812,12,14278.63,1189.8858333333333,7153.01,27811,Sipho,Botha,50,Eastern Cape,Mthatha,Employed,19366.03,2016-10-05,2016,10,5,2
64921,10,5884.21,588.421,1921.93,64920,Kabelo,Botha,58,Kwazulu-Natal,Pietermaritzburg,Employed,32799.41,2015-08-29,2015,8,29,5
97464,9,14694.86,1632.7622222222224,4911.42,97463,Amelia,Ndlovu,19,Gauteng,Pretoria,Employed,11858.6,2023-12-22,2023,12,22,4
13043,15,14658.99,977.266,2755.19,13042,Lerato,Mahlangu,35,Gauteng,Johannesburg,Employed,26474.17,2017-02-20,2017,2,20,0
94469,4,1330.48,332.62,656.58,94468,Lerato,Mokoena,35,Mpumalanga,Mbombela,Self-employed,12776.84,2024-01-26,2024,1,26,4
62821,17,18267.99,1074.5876470588237,6475.12,62820,Bongani,Mokoena,37,Northern Cape,Upington,Self-employed,12328.57,2017-07-06,2017,7,6,3
48509,21,13639.7,649.5095238095239,3010.34,48508,Anele,Ndlovu,48,Limpopo,Polokwane,Retired,42979.75,2024-01-14,2024,1,14,6
39190,7,8697.86,1242.5514285714287,5233.3,39189,Zanele,Naidoo,45,Free State,Bethlehem,Self-employed,15292.0,2020-05-05,2020,5,5,1
22675,23,375494.36,16325.841739130434,356115.97,22674,Sibusiso,Ndlovu,26,Eastern Cape,Mthatha,Self-employed,48275.34,2021-05-16,2021,5,16,6
79513,8,496222.24,62027.78,492366.57,79512,Thabo,Ndlovu,32,Free State,Bethlehem,Employed,19989.91,2024-02-05,2024,2,5,0
36113,42,48339.29,1150.9354761904763,7263.44,36112,Emma,Sithole,47,Gauteng,Pretoria,Employed,7556.13,2025-12-20,2025,12,20,5
58349,7,13277.599999999999,1896.7999999999997,10282.22,58348,Amelia,Mabena,40,Northern Cape,Kimberley,Unemployed,12481.04,2020-06-16,2020,6,16,1
197,7,15693.52,2241.9314285714286,4464.92,196,Naledi,Mabena,36,Free State,Bloemfontein,Employed,3284.45,2014-06-07,2014,6,7,5
31919,20,22148.25,1107.4125,3765.97,31918,Thabo,Nkosi,35,Northern Cape,Kimberley,Student,70150.18,2021-07-05,2021,7,5,0
7699,19,15708.869999999999,826.7826315789473,3589.47,7698,Sipho,Mthembu,52,Kwazulu-Natal,Pietermaritzburg,Employed,10054.04,2024-06-26,2024,6,26,2
51389,10,5026.01,502.601,2181.73,51388,Noah,Mabena,46,Kwazulu-Natal,Pietermaritzburg,Self-employed,45384.39,2024-06-06,2024,6,6,3
44526,10,15423.210000000001,1542.3210000000001,6916.97,44525,Oliver,Van Wyk,46,Kwazulu-Natal,Durban,Employed,11512.0,2018-11-15,2018,11,15,3
56705,7,3729.6400000000003,532.8057142857143,1531.75,56704,Sibusiso,Sithole,27,Eastern Cape,Mthatha,Student,58179.04,2013-05-30,2013,5,30,3
18546,19,18252.84,960.6757894736842,4461.39,18545,Ayanda,Ndlovu,46,Limpopo,Polokwane,Employed,42731.13,2017-10-20,2017,10,20,4
8706,11,15161.130000000001,1378.2845454545457,6619.13,8705,Thabo,Botha,25,Limpopo,Thohoyandou,Unemployed,22791.6,2022-05-12,2022,5,12,3
51176,22,17229.56,783.1618181818183,3020.78,51175,Thabo,Nkosi,50,Northern Cape,Upington,Unemployed,12701.05,2020-05-24,2020,5,24,6
2615,18,17578.54,976.5855555555556,3227.67,2614,Thabo,Khumalo,30,Kwazulu-Natal,Pietermaritzburg,Unemployed,6342.97,2019-11-30,2019,11,30,5
70992,10,14211.16,1421.116,4622.67,70991,Liam,Mahlangu,38,Gauteng,Soweto,Employed,17682.37,2014-12-29,2014,12,29,0
75482,4,1883.25,470.8125,1215.32,75481,Lerato,Williams,40,Western Cape,George,Employed,8982.57,2015-09-06,2015,9,6,6
74937,32,468685.63,14646.4259375,445414.77,74936,Oliver,Mahlangu,41,Gauteng,Soweto,Unemployed,9184.69,2024-07-08,2024,7,8,0
80261,20,16832.37,841.6184999999999,3354.02,80260,Zanele,Naidoo,30,North West,Mahikeng,Unemployed,12133.04,2019-03-18,2019,3,18,0
38982,10,12456.56,1245.656,6203.99,38981,Sipho,Van Wyk,20,Northern Cape,Kimberley,Employed,50091.32,2018-06-27,2018,6,27,2
49953,13,17523.42,1347.9553846153844,6494.08,49952,Naledi,Molefe,38,Mpumalanga,Emalahleni,Employed,26154.32,2022-05-26,2022,5,26,3
98178,11,10713.35,973.9409090909091,3839.95,98177,Kabelo,Mthembu,48,Mpumalanga,Emalahleni,Employed,33878.04,2023-02-05,2023,2,5,6
68723,21,26806.85,1276.5166666666667,6050.5,68722,Naledi,Molefe,38,Kwazulu-Natal,Pietermaritzburg,Employed,11362.01,2024-05-02,2024,5,2,3
10231,15,11617.84,774.5226666666666,2531.41,10230,Bongani,Mokoena,18,Kwazulu-Natal,Richards Bay,Employed,35427.11,2018-03-27,2018,3,27,1
48890,10,14764.11,1476.411,6300.34,48889,Thabo,Williams,33,Eastern Cape,Mthatha,Retired,49223.41,2022-01-01,2022,1,1,5
52082,11,13167.58,1197.0527272727272,3528.49,52081,Lucas,Ndlovu,47,Eastern Cape,Nan,Student,50561.19,2023-11-29,2023,11,29,2
63760,27,33956.85,1257.661111111111,8966.42,63759,Lucas,Mthembu,65,Gauteng,Soweto,Employed,27760.79,2014-05-28,2014,5,28,2
27646,4,5376.17,1344.0425,2670.65,27645,Sipho,Sithole,57,Free State,Bloemfontein,Employed,33664.49,2025-04-25,2025,4,25,4
76504,10,2186.15,218.615,534.37,76503,Thabo,Adams,39,Gauteng,Soweto,Employed,9010.84,2022-10-12,2022,10,12,2
44304,13,9395.39,722.7223076923076,2054.61,44303,Amelia,Sithole,44,Kwazulu-Natal,Pietermaritzburg,Employed,39772.62,2014-03-27,2014,3,27,3
14045,12,14378.289999999999,1198.1908333333333,3829.04,14044,Ethan,Sithole,35,Western Cape,Cape Town,Retired,6460.49,2025-11-08,2025,11,8,5
50119,6,4359.2300000000005,726.5383333333334,1203.99,50118,Lucas,Ndlovu,32,Western Cape,Stellenbosch,Unemployed,20473.96,2012-03-07,2012,3,7,2
94111,7,2359.98,337.14,999.84,94110,Sipho,Khumalo,54,Mpumalanga,Secunda,Retired,21670.35,2012-03-16,2012,3,16,4
31397,30,295476.84,9849.228000000001,267942.96,31396,Oliver,Mahlangu,27,Gauteng,Soweto,Employed,36064.42,2013-02-24,2013,2,24,6
81504,7,8077.700000000001,1153.957142857143,4988.56,81503,Liam,Khumalo,48,Gauteng,Johannesburg,Employed,65508.79,2014-12-26,2014,12,26,4
29368,19,17714.170000000002,932.3247368421054,2809.32,29367,Lerato,Jacobs,45,Western Cape,Paarl,Employed,7022.96,2022-05-04,2022,5,4,2
92225,10,7521.42,752.142,4020.22,92224,Ava,Pillay,23,Western Cape,Stellenbosch,Employed,5939.61,2019-12-01,2019,12,1,6
53667,15,14912.779999999999,994.1853333333332,5407.58,53666,Lucas,Khumalo,50,Free State,Bethlehem,Retired,16691.07,2016-12-13,2016,12,13,1
83109,19,17262.79,908.5678947368422,2822.64,83108,Mia,Naidoo,43,Gauteng,Soweto,Employed,20428.84,2013-01-29,2013,1,29,1
64370,11,10034.58,912.2345454545455,2474.5,64369,Zanele,Mabena,19,Kwazulu-Natal,Richards Bay,Student,73345.34,2019-03-05,2019,3,5,1
90479,14,21333.129999999997,1523.7949999999998,7383.69,90478,Ava,Williams,43,Mpumalanga,Mbombela,Self-employed,26981.05,2013-08-10,2013,8,10,5
52308,6,12298.960000000001,2049.826666666667,7133.64,52307,Anele,Mthembu,18,Gauteng,Soweto,Employed,22099.98,2019-11-26,2019,11,26,1
16078,7,3826.63,546.6614285714286,1750.01,16077,Bongani,Williams,29,Western Cape,Paarl,Retired,66353.45,2022-06-24,2022,6,24,4
24408,22,34070.93,1548.6786363636363,11458.27,24407,Lerato,Mthembu,33,Kwazulu-Natal,Durban,Employed,13781.84,2022-05-20,2022,5,20,4
9418,10,1008090.5900000001,100809.05900000001,1000000.0,9417,Emma, Khumalo ,18,Gauteng,Johannesburg,Retired,9332.9,2020-06-25,2020,6,25,3
73477,16,46274.44,2892.1525,15390.67,73476,Sibusiso,Botha,37,Kwazulu-Natal,Richards Bay,Employed,19818.97,2017-12-29,2017,12,29,4
37949,8,3664.7400000000002,458.09250000000003,872.19,37948,Kabelo,Khumalo,52,Gauteng,Soweto,Employed,12375.06,2020-05-04,2020,5,4,0
19891,12,487103.28,40591.94,458582.31,19890,Thabo,Mahlangu,46,Kwazulu-Natal,Durban,Self-employed,24983.07,2019-12-05,2019,12,5,3
99252,12,9853.53,821.1275,3461.24,99251,Zanele,Adams,28,Kwazulu-Natal,Durban,Unemployed,30267.12,2015-05-01,2015,5,1,4
46422,7,9122.69,1303.2414285714287,2407.31,46421,Ayanda,Williams,19,Gauteng,Soweto,Employed,17603.98,2014-02-11,2014,2,11,1
69591,12,9904.41,825.3675,2960.34,69590,Ethan,Williams,32,Gauteng,Johannesburg,Unemployed,17389.04,2019-01-04,2019,1,4,4
59574,4,3333.89,833.4725,1731.68,59573,Zanele,Van Wyk,25,Gauteng,Johannesburg,Unemployed,42348.19,2022-02-13,2022,2,13,6
87958,15,12303.5,820.2333333333333,2266.01,87957,Zanele,Sithole,73,Northern Cape,Kuruman,Self-employed,27818.05,2015-12-15,2015,12,15,1
7298,5,2908.09,581.618,789.39,7297,Oliver,Mokoena,54,Mpumalanga,Emalahleni,Employed,23577.12,2014-04-06,2014,4,6,6
92121,8,5103.12,637.89,1591.24,92120,Sipho,Dlamini,40,Free State,Bethlehem,Employed,30219.89,2016-09-02,2016,9,2,4
29796,16,22213.29,1388.330625,4979.81,29795,Liam,Naidoo,41,Gauteng,Midrand,Retired,11283.75,2025-12-19,2025,12,19,4
4635,7,6266.7300000000005,895.2471428571429,1329.14,4634,Sipho,Sithole,41,Mpumalanga,Emalahleni,Student,40586.15,2014-10-20,2014,10,20,0
46677,19,23033.92,1212.3115789473684,5046.05,46676,Amahle,Van Wyk,51,Free State,Welkom,Employed,5659.02,2012-09-17,2012,9,17,0
44431,8,4956.43,619.55375,1353.35,44430,Mia,Pillay,55,Gauteng,Johannesburg,Employed,34854.46,2022-12-18,2022,12,18,6
91233,12,13215.67,1101.3058333333333,2621.0,91232,Ayanda,Adams,35,Limpopo,Nan,Self-employed,47992.53,2020-02-04,2020,2,4,1
87566,9,16611.53,1845.7255555555555,6341.98,87565,Lucas,Mabena,43,Western Cape,George,Employed,10669.72,2019-06-11,2019,6,11,1
30978,16,17342.99,1083.936875,6379.42,30977,Lucas,Khumalo,51,Free State,Bloemfontein,Employed,14759.76,2025-06-06,2025,6,6,4
89698,7,8064.35,1152.05,4255.3,89697,Noah,Adams,52,Western Cape,George,Employed,51290.39,2025-06-05,2025,6,5,3
32988,3,2685.37,895.1233333333333,1818.47,32987,Emma,Sithole,41,Gauteng,Johannesburg,Self-employed,12698.86,2014-01-03,2014,1,3,4
64914,8,6508.17,813.52125,1270.48,64913,Lerato,Mokoena,59,Gauteng,Johannesburg,Employed,5217.52,2020-03-07,2020,3,7,5
12215,6,4535.43,755.9050000000001,1522.25,12214,Nomsa,Mthembu,38,Gauteng,Soweto,Employed,8453.43,2013-08-28,2013,8,28,2
15153,18,15869.03,881.6127777777779,4038.14,15152,Noah,Mokoena,61,Limpopo,Thohoyandou,Student,11804.39,2021-08-30,2021,8,30,0
84885,4,1775.15,443.7875,1003.22,84884,Nomsa,Dlamini,37,Gauteng,Johannesburg,Employed,15625.6,2017-04-03,2017,4,3,0
16802,12,10059.14,838.2616666666667,2746.94,16801,Thabo,Mabena,18,Gauteng,Midrand,Employed,29184.07,2016-08-19,2016,8,19,4
86025,5,1246.14,249.228,541.0,86024,Amelia,Khumalo,35,Gauteng,Soweto,Employed,40076.74,2020-05-20,2020,5,20,2
85242,11,12149.03,1104.4572727272728,3739.27,85241,Mia,Mahlangu,59,Eastern Cape,Gqeberha,Employed,11727.74,2022-11-25,2022,11,25,4
43371,22,32699.52,1486.341818181818,5340.63,43370,Noah,Mahlangu,43,Gauteng,Johannesburg,Employed,17481.18,2019-03-14,2019,3,14,3
32556,10,7411.919999999999,741.1919999999999,2831.14,32555,Naledi,Molefe,19,Gauteng,Soweto,Student,0.0,2015-08-16,2015,8,16,6
76088,5,3350.0299999999997,670.006,1453.68,76087,Amelia,Mahlangu,60,Eastern Cape,Gqeberha,Employed,38208.81,2023-05-05,2023,5,5,4
61333,19,18333.33,964.912105263158,4710.68,61332,Sophia,Van Wyk,58,Western Cape,Paarl,Nan,27132.63,2019-09-25,2019,9,25,2
311,30,662614.9099999999,22087.163666666664,625818.45,310,Kabelo,Botha,19,Western Cape,Nan,Employed,47654.11,2023-12-27,2023,12,27,2
54283,15,6594.1900000000005,439.6126666666667,1097.14,54282,Nomsa,Mahlangu,39,North West,Klerksdorp,Student,80114.31,2025-01-22,2025,1,22,2
74548,29,26313.95,907.3775862068966,9253.2,74547,Naledi,Dlamini,31,Eastern Cape,Gqeberha,Employed,18918.78,2022-09-04,2022,9,4,6
18535,2,1806.17,903.085,1540.55,18534,Emma,Pillay,30,Northern Cape,Kuruman,Employed,44063.1,2020-09-03,2020,9,3,3
38570,6,4861.469999999999,810.2449999999999,1415.7,38569,Ethan,Mokoena,25,Western Cape,Stellenbosch,Employed,36897.45,2020-10-27,2020,10,27,1
15496,13,12373.98,951.8446153846154,3246.73,15495,Mia,Sithole,37,Kwazulu-Natal,Durban,Employed,13979.52,2024-10-30,2024,10,30,2
31795,18,19008.02,1056.0011111111112,3238.82,31794,Anele,Botha,20,Western Cape,Cape Town,Nan,9200.88,2014-06-20,2014,6,20,4
60874,9,10653.12,1183.68,3799.65,60873,Mia,Williams,20,Kwazulu-Natal,Durban,Employed,41551.41,2015-07-15,2015,7,15,2
30598,10,12858.869999999999,1285.887,3148.48,30597,Anele,Dlamini,37,Limpopo,Thohoyandou,Unemployed,6180.85,2024-10-07,2024,10,7,0
50200,22,24062.850000000002,1093.7659090909092,6896.89,50199,Zanele,Pillay,50,Kwazulu-Natal,Pietermaritzburg,Employed,19339.42,2013-05-01,2013,5,1,2
63795,18,15546.64,863.7022222222222,4295.73,63794,Lucas,Naidoo,62,Western Cape,George,Employed,10822.05,2025-08-04,2025,8,4,0
45982,11,6815.79,619.6172727272727,2040.0,45981,Zanele,Van Wyk,49,Limpopo,Thohoyandou,Unemployed,16919.47,2022-04-16,2022,4,16,5
18783,10,6531.81,653.181,1718.62,18782,Nomsa,Dlamini,31,Free State,Bethlehem,Student,14050.08,2013-10-22,2013,10,22,1
10415,14,16305.83,1164.702142857143,8003.52,10414,Lerato,Ndlovu,30,North West,Mahikeng,Employed,18548.29,2012-11-05,2012,11,5,0
62015,4,5852.72,1463.18,2469.34,62014,Amahle,Williams,32,Gauteng,Soweto,Retired,35469.54,2015-06-14,2015,6,14,6
34893,12,15206.27,1267.1891666666668,4852.95,34892,Zanele,Jacobs,33,Limpopo,Tzaneen,Employed,17804.08,2020-03-27,2020,3,27,4
25527,13,16313.78,1254.906153846154,4622.89,25526,Amelia,Adams,34,Kwazulu-Natal,Pietermaritzburg,Employed,53511.19,2022-09-09,2022,9,9,4
90000,5,6415.62,1283.124,2890.47,89999,Sipho,Mokoena,56,Gauteng,Johannesburg,Employed,16982.19,2014-09-11,2014,9,11,3
80136,9,15636.47,1737.3855555555556,11522.39,80135,Anele,Mahlangu,22,Kwazulu-Natal,Richards Bay,Self-employed,13883.54,2014-06-02,2014,6,2,0
60818,8,10309.59,1288.69875,2483.7,60817,Amahle,Molefe,44,Gauteng,Pretoria,Self-employed,20217.74,2018-08-25,2018,8,25,5
61532,9,10719.859999999999,1191.0955555555554,3278.1,61531,Ethan,Mthembu,24,Kwazulu-Natal,Durban,Employed,28575.3,2025-11-03,2025,11,3,0
73323,14,14348.23,1024.8735714285715,3949.78,73322,Liam,Mabena,78,Mpumalanga,Emalahleni,Employed,20943.16,2025-11-15,2025,11,15,5
51173,5,6303.13,1260.626,2120.54,51172,Bongani,Nkosi,32,Kwazulu-Natal,Richards Bay,Retired,35631.13,2019-08-02,2019,8,2,4
29053,4,2176.4700000000003,544.1175000000001,1567.73,29052,Sibusiso,Dlamini,29,Gauteng,Midrand,Employed,38416.12,2022-06-30,2022,6,30,3
52689,11,8915.25,810.4772727272727,2964.95,52688,Ava,Mthembu,18,Gauteng,Soweto,Student,30566.0,2012-02-12,2012,2,12,6
6043,8,9095.27,1136.90875,3494.82,6042,Liam,Pillay,49,North West,Mahikeng,Employed,33967.31,2023-10-08,2023,10,8,6
76256,18,5020723.54,278929.08555555553,5000000.0,76255,Sophia,Nkosi,27,North West,Rustenburg,Self-employed,11371.01,2012-05-11,2012,5,11,4
55081,16,15311.83,956.989375,5351.53,55080,Naledi,Williams,46,Gauteng,Midrand,Employed,0.0,2016-01-10,2016,1,10,6
78478,22,27275.52,1239.7963636363636,4727.33,78477,Noah,Mahlangu,61,Gauteng,Soweto,Unemployed,53342.85,2022-04-22,2022,4,22,4
23782,10,5035.73,503.573,916.25,23781,Sipho,Williams,55,Gauteng,Johannesburg,Unemployed,7920.0,2012-03-06,2012,3,6,1
69976,13,13695.369999999999,1053.49,3576.23,69975,Sophia,Jacobs,74,Eastern Cape,Gqeberha,Employed,26353.31,2017-02-15,2017,2,15,2
94510,8,6228.34,778.5425,2340.18,94509,Ayanda,Nkosi,18,Gauteng,Soweto,Student,14771.77,2023-01-29,2023,1,29,6
37889,6,4149.77,691.6283333333334,1672.39,37888,Anele,Mabena,60,Kwazulu-Natal,Durban,Self-employed,13231.02,2018-04-22,2018,4,22,6
81842,26,21988.28,845.7030769230769,3976.0,81841,Nomsa,Mahlangu,42,North West,Klerksdorp,Employed,44763.8,2019-06-23,2019,6,23,6
23215,22,23143.97,1051.9986363636365,2686.19,23214,Sibusiso,Williams,44,Gauteng,Midrand,Student,6240.54,2013-07-01,2013,7,1,0
30678,10,6577.75,657.775,2659.5,30677,Liam,Mahlangu,48,North West,Klerksdorp,Employed,35477.6,2018-03-03,2018,3,3,5
73844,18,13849.85,769.4361111111111,1927.22,73843,Oliver,Botha,49,Gauteng,Midrand,Employed,11028.36,2019-09-17,2019,9,17,1
49343,23,31246.78,1358.555652173913,11344.44,49342,Ava,Sithole,34,Kwazulu-Natal,Richards Bay,Employed,16826.96,2014-04-18,2014,4,18,4
23434,6,2839.92,473.32,953.63,23433,Kabelo,Nkosi,44,Eastern Cape,Gqeberha,Employed,27044.21,2015-11-16,2015,11,16,0
85485,17,24046.37,1414.4923529411765,10753.33,85484,Ayanda,Botha,39,Eastern Cape,Gqeberha,Employed,14203.53,2016-02-03,2016,2,3,2
89997,8,4008.39,501.04875,2043.08,89996,Mia,Mahlangu,23,Western Cape,Cape Town,Employed,35263.39,2022-07-20,2022,7,20,2
83804,18,17416.99,967.6105555555556,6651.22,83803,Ethan,Mokoena,47,Western Cape,George,Employed,8807.93,2024-02-03,2024,2,3,5
27897,24,20530.829999999998,855.45125,2608.73,27896,Ayanda,Adams,34,Gauteng,Soweto,Employed,22386.97,2017-03-14,2017,3,14,1
96175,9,13565.95,1507.3277777777778,5657.8,96174,Ava,Dlamini,35,Gauteng,Pretoria,Unemployed,10914.67,2018-09-07,2018,9,7,4
51416,24,31121.95,1296.7479166666667,5838.91,51415,Amahle,Sithole,21,Eastern Cape,Mthatha,Employed,12180.87,2014-08-11,2014,8,11,0
28080,9,5242.74,582.5266666666666,1245.17,28079,Zanele,Nkosi,21,Kwazulu-Natal,Durban,Unemployed,21500.09,2013-05-03,2013,5,3,4
75356,6,4481.78,746.9633333333333,1733.56,75355,Kabelo,Khumalo,18,Limpopo,Thohoyandou,Employed,11447.07,2023-09-23,2023,9,23,5
77745,5,3499.5099999999998,699.9019999999999,1030.83,77744,Kabelo,Khumalo,47,Eastern Cape,Mthatha,Employed,28946.51,2014-01-30,2014,1,30,3
80041,7,4498.18,642.5971428571429,1866.76,80040,Amahle,Mahlangu,34,Western Cape,Stellenbosch,Employed,34018.48,2014-08-23,2014,8,23,5
23070,11,5411.58,491.96181818181816,1366.63,23069,Amelia,Jacobs,26,Gauteng,Pretoria,Student,51950.49,2020-12-03,2020,12,3,3
67703,15,293946.93000000005,19596.462000000003,280218.57,67702,Naledi,Adams,18,Gauteng,Pretoria,Employed,14475.23,1900-01-01,1900,1,1,0
90022,8,11053.3,1381.6625,5000.34,90021,Anele,Ndlovu,33,Free State,Bethlehem,Self-employed,28290.35,2025-11-29,2025,11,29,5
57870,29,29402.57,1013.881724137931,3402.06,57869,Zanele,Mabena,27,Gauteng,Soweto,Employed,34214.87,2023-04-20,2023,4,20,3
39870,6,8681.78,1446.9633333333334,3220.8,39869,Thabo,Dlamini,29,Limpopo,Thohoyandou,Employed,29685.83,2012-01-06,2012,1,6,4
626,18,20214.78,1123.0433333333333,4222.9,625,Nomsa,Molefe,57,Kwazulu-Natal,Durban,Employed,8280.65,2015-02-17,2015,2,17,1
39050,5,6118.28,1223.656,3810.67,39049,Bongani,Mahlangu,38,Kwazulu-Natal,Durban,Self-employed,21143.0,2025-10-28,2025,10,28,1
61093,7,10387.33,1483.9042857142856,4639.63,61092,Noah,Pillay,48,Western Cape,George,Retired,36650.37,2017-03-22,2017,3,22,2
87703,9,4614.91,512.7677777777777,1185.71,87702,Ethan,Dlamini,22,Kwazulu-Natal,Pietermaritzburg,Self-employed,54620.41,2022-05-20,2022,5,20,4
76657,8,7578.91,947.36375,1607.76,76656,Ayanda,Adams,18,Kwazulu-Natal,Durban,Employed,0.0,2020-05-14,2020,5,14,3
63846,23,19679.37,855.6247826086956,4447.79,63845,Sophia,Adams,26,Gauteng,Pretoria,Employed,23145.13,2025-08-02,2025,8,2,5
8896,16,19811.429999999997,1238.2143749999998,10356.8,8895,Lerato,Molefe,45,Eastern Cape,Mthatha,Employed,50940.87,2015-07-31,2015,7,31,4
