,customer_id,first_name,last_name,age,province,city,employment_status,income,customer_since
45902,45903,Nomsa,Jacobs,39,Limpopo,Tzaneen,Employed,19473.14,2017-08-21
45903,45904,Emma,Sithole,41,Gauteng,Pretoria,Student,34466.78,2025-12-20
45904,45905,Lucas,Van Wyk,55,gauteng,Pretoria,Student,24130.95,2012-12-22
45905,45906,Thabo,Mabena,48,Gauteng,Pretoria,Student,9862.59,2015-04-28
45906,45907,Kabelo,Botha,28,Gauteng,Johannesburg,Self-employed,17086.27,2021-12-13
45907,45908,Ethan,Ndlovu,45,KwaZulu-Natal,Richards Bay,Employed,35213.15,2012-08-28
45908,45909,Ethan,Mahlangu,28,KwaZulu-Natal,Durban,SELF-EMPLOYED,37142.94,2020-04-24
45909,45910,Kabelo,Khumalo,28,LIMPOPO,Tzaneen,Retired,18357.69,2021-03-13
45910,45911,Sibusiso,Mthembu,31,Eastern Cape,Mthatha,Employed,31023.34,2024-11-06
45911,45912,Sophia,Mahlangu,37,KwaZulu-Natal,Richards Bay,EMPLOYED,9959.63,2012-02-09
45912,45913,Lucas,Molefe,30,Limpopo,Thohoyandou,Student,29207.99,2012-05-15
45913,45914,Mia,Nkosi,47,Western Cape,Stellenbosch,EMPLOYED,7993.42,2012-02-19
45914,45915,Emma,Ndlovu,21,Eastern Cape,Gqeberha,Unemployed,35059.86,2017-10-28
45915,45916,Nomsa,Molefe,40,KwaZulu-Natal,Pietermaritzburg,Student,7463.87,2013-04-22
45916,45917,Sipho,Van Wyk,47,Gauteng,Soweto,Employed,16961.57,2020-01-29
45917,45918,Ayanda,sithole,52,Eastern Cape,Gqeberha,Employed,10539.79,2019-12-02
45918,45919,Sipho,Van Wyk,18,Northern Cape,Kuruman,Employed,27617.24,2018-08-04
45919,45920,Liam,Mokoena,45,gauteng,Johannesburg,Employed,22281.06,2012-10-21
45920,45921,Ethan,Molefe,51,Eastern Cape,East London,Employed,60025.98,2023-04-25
45921,45922,Bongani,Van Wyk,41,KwaZulu-Natal,Durban,Employed,23950.41,2021-08-17
45922,45923,Nomsa,Williams,32,Gauteng,Midrand,Employed,37492.11,2018-12-11
45923,45924,Emma,Mahlangu,51,Gauteng,Midrand,Unemployed,13607.69,2018-02-19
45924,45925,Liam,Williams,46,Gauteng,Johannesburg,Unemployed,40870.73,2021-04-02
45925,45926,Zanele,Van Wyk,64,Gauteng,Pretoria,EMPLOYED,35698.49,2015-03-30
45926,45927,Bongani,Pillay,49,Free State,Bethlehem,Employed,29942.86,2022-12-07
45927,45928,Thabo,Nkosi,44,Gauteng,Soweto,Employed,12195.59,2023-02-12
45928,45929,Kabelo,Naidoo,37,KwaZulu-Natal,Durban,Retired,24147.27,2015-06-25
45929,45930,Mia,Botha,54,Gauteng,Soweto,,8550.48,2024-07-16
45930,45931,Lucas,Naidoo,41,Gauteng,Midrand,Self-Employed,12330.44,2022-12-05
45931,45932,Anele,Pillay,46, KwaZulu-Natal ,Pietermaritzburg,Retired,29991.54,2015-05-23
45932,45933,Emma,Mahlangu,40,KwaZulu-Natal,Durban,Employed,14045.68,2014-06-20
45933,45934,Amelia,Sithole,34,KwaZulu-Natal,Richards Bay,Employed,25342.62,2025-05-19
45934,45935,Naledi,Van Wyk,58,Eastern Cape,Mthatha,Retired,20875.08,2012-12-16
45935,45936,Anele,Adams,59,Eastern Cape,Gqeberha,Unemployed,22377.05,2013-07-04
45936,45937,Liam,Mahlangu,29,GAUTENG,Soweto,Retired,"18,799",11 May 2023
45937,45938,Bongani,Naidoo,60,Western Cape,George,Retired,35750.38,2024-01-29
45938,45939,Bongani,Naidoo,48,Gauteng,Soweto,Retired,26746.91,2014-06-29
45939,45940,Sophia,Van Wyk,31,KwaZulu-Natal,Durban,Employed,21515.27,2012-07-14
45940,45941,Sibusiso,Van Wyk,18,Gauteng,Soweto, Retired ,39206.22,2023-08-26
45941,45942,Zanele,Mthembu,27,KwaZulu-Natal,Pietermaritzburg,Employed,18759.75,2017-07-19
45942,45943,Ava,Mthembu,44,Western Cape,Cape Town,Self-Employed,25014.75,2017-08-21
45943,45944,Nomsa,Adams,44,KwaZulu-Natal,Pietermaritzburg,Employed,15141.35,2016-04-20
45944,45945,Bongani,Ndlovu,31,Gauteng,Soweto,Employed,79748.86,2015-08-02
45945,45946,Lucas,Jacobs,32,North West,Mahikeng,Self-employed,9245.82,2025-12-04
45946,45947,Emma,Ndlovu,23,Mpumalanga,Mbombela,Employed,18234.78,2025-01-16
45947,45948,Sipho,Ndlovu,46,North West,Mahikeng,Employed,33664.35,2020-04-18
45948,45949,Nomsa,Mthembu,44,Eastern Cape, East London ,Self-employed,13398.15,2014-01-25
45949,45950,Sipho,Botha,49,Northern Cape,Kimberley,Retired,218687.42,2025-08-01
45950,45951,Bongani,Mabena,69,Gauteng,Johannesburg,Employed,9252.41,2013-07-31
45951,45952,Oliver,Van Wyk,25,KwaZulu-Natal,Richards Bay,Student,62362.87,2014-09-08
45952,45953,Ethan,Pillay,51,FREE STATE,Bethlehem,Student,11434.4,2012-09-23
45953,45954,Bongani,Van Wyk,37,KwaZulu-Natal,Pietermaritzburg,Employed,22410.32,2015-12-01
45954,45955,Kabelo,SITHOLE,22,Gauteng,Soweto,Employed,14154.63,2014-02-07
45955,45956,Amelia,Dlamini,32,Eastern Cape,Gqeberha,Employed,32025.8,2022-04-25
45956,45957,Sophia,Botha,19,Northern Cape,Kuruman,Employed,75787.44,2013-02-11
45957,45958,Amahle,Van Wyk,30,KwaZulu-Natal,Richards Bay,Employed,24290.02,14-02-2017
45958,45959,Nomsa,Ndlovu,40,Gauteng,Johannesburg,Employed,26193.96,2022-10-07
45959,45960,Sophia,Van Wyk,43,Western Cape,Paarl,Employed,7124.8,2024-07-26
45960,45961,Noah,Khumalo,18,Western  Cape,Stellenbosch,,34705.78,2013-03-23
45961,45962,Noah,Van Wyk,60,Free State,Bloemfontein,Employed,31927.86,2021-03-15
45962,45963,Noah,Mabena,36,KwaZulu-Natal,Durban,Retired,17277.76,2025-03-21
45963,45964,Lerato,dlamini,26,Gauteng,Johannesburg,Employed,28301.47,2016-10-02
45964,45965,Amahle,Mahlangu,56,Mpumalanga,Mbombela,Employed,62986.56,2013-08-10
45965,45966,Kabelo,Mahlangu,49,KwaZulu-Natal,Durban,Retired,21714.29,2020-02-15
45966,45967,Ethan,Molefe,30,Limpopo,Polokwane,Self-employed,27971.06,2024-12-08
45967,45968,Naledi,Molefe,31,Limpopo,Tzaneen,Employed,29295.69,2024-11-26
45968,45969,Oliver,Sithole,35,Eastern Cape,Gqeberha,Employed,22612.97,2019-08-30
45969,45970,Noah,Ndlovu,49,Northern Cape,Kuruman,Employed,10005.78,2017-04-28
45970,45971,Ava,Pillay,42,Mpumalanga,Mbombela,,6249.17,2012-11-14
45971,45972,Kabelo,Mabena,75,Gauteng,Johannesburg,EMPLOYED,37397.04,2022-09-01
45972,45973,Lerato,Botha,40,Gauteng,soweto,employed,9899.47,2015-04-20
45973,45974,Zanele,Naidoo,62,North West,Mahikeng,Retired,33682.93,2018-07-11
45974,45975,Emma,Ndlovu,28,Eastern Cape,East London,Employed,22944.58,2014-05-28
45975,45976,Oliver,Adams,29,KwaZulu-Natal,Richards Bay,Employed,13228.79,2013-09-06
45976,45977,Ava,Naidoo,41,Mpumalanga,Secunda,Unemployed,18213.13,2020-05-14
45977,45978,Zanele,Nkosi,68,Eastern Cape,East London,Unemployed,22201.31,23-02-2024
45978,45979,Thabo,Mokoena,31,Gauteng,Johannesburg,Self-employed,38816.42,2025-07-13
45979,45980,Noah,Sithole,48,Gauteng,Johannesburg,Unemployed,,2016-10-26
45980,45981,Lerato,Dlamini,40,Limpopo,Tzaneen,Self-employed,37556.93,2013-08-11
45981,45982,Zanele,Van Wyk,49,Limpopo,Thohoyandou,Unemployed,16919.47,2022-04-16
45982,45983,Mia,Adams,29,Mpumalanga,Mbombela,Employed,41217.69,2016-09-14
45983,45984,Sophia,Mthembu,32,Limpopo,Tzaneen,Student,99404.35,2017-12-29
45984,45985,Kabelo,Mthembu,31,Gauteng,Soweto,Unemployed,32711.02,2024-05-08
45985,45986,Sipho,Mokoena,63,Gauteng,Johannesburg,,10665.04,2019-10-08
45986,45987,Oliver,Williams,30,Gauteng,Midrand,Self-employed,,2013-07-25
45987,45988,Amelia,Naidoo,18,Gauteng,Johannesburg,Student,6829.37,2021-01-20
45988,45989,Naledi,Van Wyk,42,Limpopo,Tzaneen,Self-employed,"R 31,644.01",2012-01-02
45989,45990,Thabo,Botha,20,Gauteng,Midrand,Employed,27001.82,2021-02-24
45990,45991,Thabo,Pillay,40,KwaZulu-Natal,Richards Bay,Employed,36317.16,2012-07-13
45991,45992, Zanele ,Mahlangu,62,Mpumalanga,Secunda,Employed,25283.91,2023-04-24
45992,45993,Amahle,Naidoo,18,Limpopo,Polokwane,Unemployed,9036.7,2015-11-14
45993,45994,Liam,Sithole,29,Gauteng,Midrand, Retired ,12326.56,2016-12-19
45994,45995,Oliver,Adams,24,Western Cape,Cape Town,Self-employed,13966.14,19-09-2013
45995,45996,Sibusiso,Jacobs,44,Gauteng,Johannesburg,Self-employed,35896.95,2014-08-20
45996,45997,Nomsa,Van Wyk,36,KwaZulu-Natal,Richards Bay,Employed,45964.11,2014-05-13
45997,45998,thabo,Molefe,27,Limpopo,Thohoyandou,Student,40059.58,2022-04-27
45998,45999,Mia,Jacobs,34,KwaZulu-Natal,Richards Bay,Employed,24143.78,2022-12-16
45999,46000,Ava,Van Wyk,41,Gauteng,Pretoria,Self-employed,16315.44,10-11-2012
46000,46001,Emma,Naidoo,18,EASTERN CAPE,Gqeberha,Employed,5160.3,2017-08-24
46001,46002,Ava,Sithole,29,Gauteng,Midrand,Employed,14216.92,05/11/2018
46002,46003,Emma,Botha,31,Limpopo,Tzaneen,Employed,67512.93,2012-03-21
46003,46004,Amahle,Adams,66,Western Cape,Cape Town,Retired,44782.23,2018-01-23
46004,46005,Emma,Naidoo,38,gauteng,Midrand,Unemployed,,2016-12-28
46005,46006,Zanele,Jacobs,46,KwaZulu-Natal,Richards Bay,Retired,21182.19,2016-10-20
46006,46007,Zanele,Mahlangu,27,KwaZulu-Natal,Pietermaritzburg,Employed,,2017-07-14
46007,46008,Bongani,Botha,41,Gauteng,Pretoria,Self-employed,96812.08,2021-05-14
46008,46009,Anele,Adams,22,Gauteng,Johannesburg,Retired,29152.57,2023-09-29
46009,46010,Emma,Ndlovu,37,Free State,Bloemfontein,Self-employed,75857.01,2022-02-14
46010,46011,Ethan,Molefe,54,Gauteng,Soweto,,22237.73,19 May 2018
46011,46012,Anele,Pillay,52,Gauteng,Soweto,Unemployed,21282.51,2023-04-12
46012,46013,Ayanda,Botha,41,Western Cape,Cape Town,Self-employed,14174.45,2013-03-15
46013,46014,Sipho,Williams,31,Gauteng,Pretoria,employed,15939.11,18 Aug 2019
46014,46015,Sipho,Mabena,37,KwaZulu-Natal,Richards Bay,Retired,17490.25,2017-12-17
46015,46016,Anele,Nkosi,35,Gauteng,Midrand,Unemployed,42564.01,2019-09-03
46016,46017,Kabelo,Williams,39,Western Cape,Cape Town,Self-employed,20967.41,2023-06-22
46017,46018,Oliver,Nkosi,29,Northern Cape,Kuruman,Self-employed,10346.32,2014-11-06
46018,46019,Sipho,Van Wyk,44,KwaZulu-Natal,Pietermaritzburg,Self-employed,15901.68,2015-06-27
46019,46020,Anele,Mahlangu,31,Limpopo,Polokwane,Self-employed,53465.87,2026-13-01
46020,46021,Ayanda,Molefe,70,Free State,Bloemfontein,Employed,27419.14,2015-07-04
46021,46022,Noah,Pillay,51,Gauteng,Pretoria,Employed,16629.88,2022-02-19
46022,46023,Sibusiso,Mokoena,55,kwazulu-natal,Pietermaritzburg,Employed,33028.16,29/12/2013
46023,46024,Thabo,Adams,44,KwaZulu-Natal,Durban,Employed,20817.04,2016-02-26
46024,46025,Kabelo,Mahlangu,37,Gauteng,Midrand,Employed,4976.17,2023-10-25
46025,46026,Ethan,Mahlangu,44,WESTERN CAPE,Stellenbosch,EMPLOYED,9666.76,2020-04-28
46026,46027,Oliver,Khumalo,42,Gauteng,SOWETO,Employed,7971.32,2012-09-06
46027,46028,Kabelo,Van Wyk,45,Gauteng,Soweto,Unemployed,38692.84,2018-04-19
46028,46029,Lucas,Adams,33,Gauteng,Johannesburg,Self-employed,,2021-05-13
46029,46030,Mia,Williams,49,Gauteng,Soweto,Employed,11911.42,2020-02-19
46030,46031,Naledi,Dlamini,44,KwaZulu-Natal,Pietermaritzburg,Student,8054.45,18 Nov 2013
46031,46032,Sophia,Mokoena,55,gauteng,Soweto,Employed,21384.44,2023-07-28
46032,46033,Noah,Mthembu,39,Free State,Welkom,retired,39058.8,2019-12-18
46033,46034,Mia,Molefe,24,Western Cape,Stellenbosch,Employed,25663.48,2016-02-02
46034,46035,Amahle,Ndlovu,46,Eastern Cape,Mthatha,Self-employed,63150.36,2017-07-16
46035,46036,Sibusiso,Khumalo,50,Free State,Bethlehem,Employed,29315.54,2014-05-03
46036,46037,Lucas,Mthembu,18,KwaZulu-Natal,Richards Bay,Employed,11158.34,2019-03-10
46037,46038,Kabelo,Molefe,28,Gauteng,Midrand, Unemployed ,27042.15,2017-12-08
46038,46039,Naledi,Sithole,43,Gauteng,Pretoria,Student,16599.96,2021-04-06
46039,46040,Lerato,Williams,35,Gauteng,Pretoria,Employed,45875.07,2016-08-25
46040,46041,Naledi,Mabena,44,Western Cape,Paarl,Employed,14565.58,2019-02-07
46041,46042,Zanele,Nkosi,29,KWAZULU-NATAL,Pietermaritzburg,Self-employed,32489.75,2013-04-16
46042,46043,Oliver,Adams,38,Eastern Cape,Mthatha,Student,3648.39,2012-08-14
46043,46044,Oliver,Adams,52,Gauteng,Pretoria,Self-employed,17139.29,2021-01-01
46044,46045,Zanele,Botha,23,North West,Rustenburg,Retired,13132.91,2014-07-24
46045,46046,Lerato,khumalo,46,Mpumalanga,Emalahleni,Self-employed,36346.76,2013-09-26
46046,46047,Sophia,Botha,52,Gauteng,Pretoria,Employed,34625.74,2022-07-22
46047,46048,Ava,Nkosi,31,Free State,Bethlehem,Employed,19613.13,2023-07-13
46048,46049,Emma,Williams,58,Western Cape,Paarl,Employed,36717.17,2013-09-06
46049,46050,Sophia,Nkosi,46,Free State,Bloemfontein,Student,18841.85,15 Dec 2020
46050,46051,Sibusiso,Pillay,28,free state,Bethlehem,Employed,17218.04,2022-08-27
46051,46052,Thabo,Mokoena,43,Gauteng,Midrand,Employed,28045.65,2017-11-13
46052,46053,Sipho,Mahlangu,18,Gauteng,Pretoria,Retired,28116.8,2016-08-02
46053,46054,Lucas,Jacobs,21,KwaZulu-Natal,Durban,Retired,22319.02,04 Aug 2016
46054,46055,Noah,Sithole,41,Gauteng,Soweto,Employed,19569.1,2023-11-08
46055,46056,Lucas,Dlamini,46,KwaZulu-Natal,Durban,Retired,6146.18,2024-02-04
46056,46057,Sibusiso,Mabena,54,Mpumalanga,Secunda,Student,,2020-01-06
46057,46058,Nomsa,Mabena,26,KwaZulu-Natal,Richards Bay,Employed,25186.58,2012-05-29
46058,46059,Lucas,Ndlovu,59,Gauteng,Pretoria,Employed,7744.22,2015-05-22
46059,46060,Amelia,Naidoo,21,KwaZulu-Natal,Pietermaritzburg,Employed,59958.6,2012-06-13
46060,46061,Lerato,Molefe,32,Eastern Cape,Mthatha,Retired,35111.63,23-05-2014
46061,46062,Liam,Ndlovu,49,KwaZulu-Natal,Pietermaritzburg,Employed,9336.45,2015-12-07
46062,46063,Ava,Khumalo,49,Western Cape,Cape Town,EMPLOYED,23066.51,2024-05-11
46063,46064,Naledi,Nkosi,46,eastern cape,Mthatha,Self-employed,4073.2,24 Nov 2014
46064,46065,Ethan,Pillay,36,Western Cape,Paarl,Student,28788.89,2020-03-25
46065,46066,Sophia,Pillay,34,Gauteng,Johannesburg,Employed,28410.83,2023-03-31
46066,46067,Amahle,Naidoo,48,Gauteng,Johannesburg,Retired,16400.58,2013-10-14
46067,46068,Oliver,Nkosi,45,Limpopo,Thohoyandou,Employed,9176.47,2021-10-25
46068,46069,Emma,Khumalo,32,Mpumalanga,Secunda,Self-employed,20850.64,2015-06-03
46069,46070,Sibusiso,Naidoo,37,Free State,Bloemfontein,Employed,38533.79,15/09/2014
46070,46071,Ayanda,Botha,31,Limpopo,Thohoyandou,Retired,46279.46,2016-01-23
46071,46072,Nomsa,Mokoena,25,Gauteng,Pretoria,Employed,23636.89,2013-07-28
46072,46073,Liam,Khumalo,47,Eastern Cape,Mthatha,EMPLOYED,23973.31,2024-01-12
46073,46074,Amahle,Adams,22,Free State,Bethlehem,Retired,26857.44,2021-05-14
46074,46075,Amahle,Dlamini,49,Free  State,Bethlehem,employed,22280.02,2016-03-09
46075,46076,Amahle,Botha,18,Limpopo,Polokwane,Employed,112655.87,2016-04-19
46076,46077,kabelo,Pillay,48,Gauteng,Midrand,Student,21550.26,2017-07-13
46077,46078,Liam,Khumalo,30,Gauteng,Johannesburg,Employed,59596.21,03 Nov 2017
46078,46079,Amahle,Adams,26,Limpopo,Thohoyandou,Employed,10002.46,2022-07-05
46079,46080,Sibusiso,Adams,46,Gauteng,Soweto,Employed,9859.65,2020-11-10
46080,46081,Noah,Mahlangu,150,Gauteng,Johannesburg,Employed,22817.45,2022-12-02
46081,46082,Lerato,Mokoena,33,northern cape,Kimberley,EMPLOYED,10012.33,2023-08-01
46082,46083,Noah,Pillay,32,North West,Mahikeng,self-employed,14441.69,2012-01-14
46083,46084,Amelia,Mthembu,43,Gauteng,Johannesburg,Employed,13165.69,2014-06-23
46084,46085,Nomsa,Williams,18,Western Cape,Stellenbosch,Employed,15437.85,2015-04-19
46085,46086,amahle,Nkosi,57,Gauteng,Pretoria,Unemployed,20178.72,2018-05-29
46086,46087,Bongani,Williams,43,Western Cape,Stellenbosch,Employed,7642.99,2016-12-22
46087,46088,Amahle,Mabena,44,Gauteng,Midrand,,25453.73,2012-02-25
46088,46089,Bongani,Mabena,55,Gauteng,Pretoria,Retired,17531.12,2021-12-17
46089,46090,Sipho,Khumalo,70,Limpopo,Tzaneen,Unemployed,9405.3,2024-03-07
46090,46091,Zanele,Sithole,49,Gauteng,Soweto,Self-employed,29728.73,2021-04-27
46091,46092,Amelia,Sithole,25,Western Cape,Stellenbosch,Employed,20769.56,2016-09-18
46092,46093,Amahle,dlamini,30,Eastern Cape,Gqeberha,,36121.92,2024-10-26
46093,46094,Emma,Williams,18,Western  Cape,Stellenbosch, Employed ,18914.16,2016-10-07
46094,46095,Amelia,Mokoena,25,Mpumalanga,Emalahleni,Self-employed,97666.34,2023-05-07
46095,46096,Sipho,Botha,45,Gauteng,Pretoria,Student,21168.03,2012-07-12
46096,46097,Bongani, Mthembu ,40,Gauteng,Pretoria,Employed,13747.23,2022-05-27
46097,46098,LERATO,Pillay,45,Gauteng,Midrand,Employed,65816.33,2017-09-13
46098,46099,Nomsa,Dlamini,41,Western Cape,Stellenbosch,Student,17771.85,2016-11-03
46099,46100,Ava,Dlamini,35,Western Cape,George,Employed,20899.77,2020-06-01
46100,46101,Sibusiso,Molefe,48,Mpumalanga,Emalahleni,Employed,20784.79,2014-09-03
46101,46102,Lerato,Mthembu,24,Mpumalanga,Emalahleni,Employed,23995.06,2019-08-19
46102,46103,Sophia,Mahlangu,53,Mpumalanga,Secunda,Retired,6719.53,2012-02-11
46103,46104,Amelia,Botha,50,EASTERN CAPE,Gqeberha,Self-employed,13826.62,2019-08-31
46104,46105,Noah,Ndlovu,37,Western Cape,Stellenbosch,Employed,"R28,876.10",2019-10-09
46105,46106,Bongani,Naidoo,36, Northern Cape ,Kimberley,,11976.86,2025-12-18
46106,46107,Zanele,Mthembu,48,Eastern Cape,Mthatha,Unemployed,22966.74,2021-02-15
46107,46108,Lerato,Pillay,40,Gauteng,Soweto,Employed,28433.48,2019-05-26
46108,46109,Amelia,Pillay,35,Free State,Bethlehem,Employed,6596.22,2014-06-10
46109,46110,Sophia,Naidoo,43,KwaZulu-Natal,Pietermaritzburg,Employed,13510.58,2017-08-23
46110,46111,Oliver,Sithole,50,Eastern Cape,MTHATHA,Employed,25649.35,2015-04-16
46111,46112,Bongani,Naidoo,28,Limpopo,Polokwane,,19761.64,2014-12-18
46112,46113,Naledi,Khumalo,44,North West,Rustenburg,,29288.35,2021-08-09
46113,46114,Zanele,Pillay,32,Limpopo,Tzaneen,Student,25517.02,2013-10-02
46114,46115,Liam,Mokoena,39,Mpumalanga,Secunda,Employed,5477.06,2018-01-02
46115,46116,Zanele,Sithole,27,KwaZulu-Natal,Durban,Unemployed,6945.98,2021-12-19
46116,46117,Liam,Botha,35,Gauteng,Johannesburg,Retired,,2023-01-31
46117,46118,Noah,Nkosi,43,Eastern Cape,Mthatha,Employed,46630.34,2025-05-14
46118,46119,Kabelo,Dlamini,52,KwaZulu-Natal,Pietermaritzburg,Employed,33923.33,2014-03-26
46119,46120,Emma, Mahlangu ,38,Western Cape,Paarl,Retired,5459.03,2025-07-09
46120,46121,Zanele,Naidoo,52,KwaZulu-Natal,Richards Bay,Employed,,2020-09-29
46121,46122,Ava,Mokoena,36,Gauteng,Pretoria,Unemployed,15774.8,2012-10-10
46122,46123,Naledi,Mokoena,41,Gauteng,Midrand,Employed,33047.56,2015-03-21
46123,46124,Ethan,Williams,41,free state,Welkom,Retired,19878.79,2024-06-08
46124,46125,Zanele,Naidoo,36,Mpumalanga,Mbombela,Employed,23491.68,2016-10-14
46125,46126,Liam,Molefe,36,Gauteng,Midrand,Unemployed,"37,078",2020-03-24
46126,46127,Bongani,Naidoo,48,Limpopo,Thohoyandou,Retired,22578.07,2024-06-02
46127,46128,Mia,Mthembu,26,Gauteng,Johannesburg, Employed ,24802.33,15 Aug 2024
46128,46129,Thabo,Pillay,50,KwaZulu-Natal,Richards Bay,Employed,19617.75,2024-07-29
46129,46130,Thabo,Williams,29,Limpopo,Polokwane,Employed,30136.82,2020-04-14
46130,46131,Sophia,Mokoena,40,Mpumalanga,Mbombela,Employed,8763.62,01 May 2020
46131,46132,Sophia,Williams,52,Gauteng,Johannesburg,Employed,10639.86,2012-12-09
46132,46133,Naledi,Williams,29,Limpopo,Tzaneen,SELF-EMPLOYED,14888.28,2017-05-05
46133,46134,Bongani,Williams,40,Mpumalanga,Mbombela,Retired,14939.35,2013-12-06
46134,46135,Amahle,Williams,44,Gauteng,Johannesburg,retired,20970.13,2013-02-10
46135,46136,Kabelo,Mthembu,43,Gauteng,Pretoria,Employed,32112.93,2022-04-05
46136,46137,Anele,Jacobs,48,Free State,Bloemfontein,Employed,28622.35,2016-11-05
46137,46138,Kabelo,Van Wyk,25,Western Cape,Paarl,Employed,27633.02,2013-06-07
46138,46139,Sophia,Van Wyk,47,Eastern Cape,East London,Student,25 829.74,2020-09-29
46139,46140,Lucas,Mabena,49,Gauteng,Soweto,Employed,13352.32,2023-02-27
46140,46141,Kabelo,Molefe,53,KwaZulu-Natal,Durban,Employed,58552.71,2012-05-03
46141,46142,Bongani,Williams,18,Gauteng,Pretoria,Self-employed,19961.66,2013-09-29
46142,46143,Ayanda,Naidoo,51,Gauteng,Soweto,,25002.8,2013-11-18
46143,46144,Amahle,Williams,28, Gauteng ,Johannesburg,Self-employed,23234.46,2012-02-05
46144,46145,Sipho,Dlamini,53,mpumalanga,Emalahleni,Employed,36786.23,2022-07-28
46145,46146,Ava,Williams,28,KwaZulu-Natal,Pietermaritzburg,Self-employed,18094.12,2016-06-27
46146,46147,Mia,Botha,72,kwazulu-natal,Durban,Unemployed,19336.74,2012-11-27
46147,46148,Sipho,Sithole,35,Eastern Cape,East London,Employed,59111.11,19-07-2014
46148,46149,Ava,Williams,36,Gauteng,Johannesburg,Student,19536.59,2017-11-26
46149,46150,Ava,Mahlangu,34,Western  Cape,Paarl,Employed,42134.89,2024-01-12
46150,46151,Sophia,Pillay,36,KwaZulu-Natal,Durban,Self-employed,41279.99,2018-12-01
46151,46152,Oliver,Mabena,26,Western Cape,Paarl,Retired,33128.44,2019-12-18
46152,46153,Oliver,Nkosi,48,Gauteng,Soweto,Employed,14233.78,2012-03-18
46153,46154,Oliver,Mabena,39,Eastern Cape,Gqeberha,Self-employed,14112.27,2015-01-25
46154,46155,Zanele,Van Wyk,35,Mpumalanga,Mbombela,Employed,24336.23,2016-10-08
46155,46156,Amelia,Naidoo,44,Gauteng,Johannesburg,Self-employed,13967.41,2015-03-20
46156,46157,Bongani,Botha,32,Gauteng,Soweto,Retired,10684.52,2018-10-12
46157,46158,Amelia,Jacobs,35,Eastern Cape,Gqeberha,Student,70087.97,2025-04-27
46158,46159,Lucas,Khumalo,24,Limpopo,Polokwane,Employed,19693.7,31/02/2026
46159,46160,Ethan,Botha,35,Gauteng,Johannesburg,Employed,15999.5,2023-11-28
46160,46161,Thabo,Mahlangu,59,Limpopo,Tzaneen,EMPLOYED,34351.65,2025-09-22
46161,46162,ETHAN,Naidoo,48,Northern Cape,Upington,Employed,27699.83,2014-12-16
46162,46163,Bongani,Botha,43,Western Cape,George,Unemployed,10554.62,2013-09-04
46163,46164,Naledi,Mahlangu,45,Gauteng,Pretoria,Employed,25651.28,2014-05-14
46164,46165,Thabo,Van Wyk,43,Free State,Bethlehem,employed,19707.56,2015-01-06
46165,46166,Naledi,Van Wyk,34,Western Cape,Cape Town,Employed,17332.76,2019/01/26
46166,46167,Liam,Molefe,53,Gauteng,Soweto,Employed,32984.07,2023-12-15
46167,46168,Lucas,Jacobs,24,Limpopo,Tzaneen,Self-employed,22084.06,2014-05-16
46168,46169,Sipho,Van Wyk,43,Eastern Cape,East  London,Employed,127995.91,12 May 2013
46169,46170,Mia,Mahlangu,61,Eastern  Cape,Gqeberha,Unemployed,14643.21,2014-09-21
46170,46171,Bongani,Adams,34,KwaZulu-Natal,Richards Bay,Employed,26618.24,2017-10-01
46171,46172,Sipho,Dlamini,42,KwaZulu-Natal,Pietermaritzburg,Employed,35405.65,2017-04-16
46172,46173,Kabelo,Van Wyk,34,free state,Bloemfontein,,18919.0,2024-06-07
46173,46174,Ayanda,Mthembu,49,Mpumalanga,Secunda,RETIRED,14520.91,2022-06-14
46174,46175,Naledi,Ndlovu,33,Limpopo,Thohoyandou,Employed,58355.25,2022-03-09
46175,46176,Anele,Botha,30,KwaZulu-Natal,Pietermaritzburg,Employed,36603.4,2025-04-01
46176,46177,Sipho,molefe,35,free state,Bloemfontein,Self-employed,62059.98,2013-06-26
46177,46178,Anele, Ndlovu ,26,Free State,Bethlehem,Self-employed,24496.01,2022-11-10
46178,46179,Liam,Mokoena,31,KwaZulu-Natal,Richards Bay,EMPLOYED,27842.18,2021-08-23
46179,46180,Emma,Nkosi,26,Gauteng,Midrand,Employed,9463.6,not available
46180,46181,Lucas,Mthembu,43,gauteng,Midrand,Employed,20201.21,2020-08-21
46181,46182,Emma,Jacobs,34,KwaZulu-Natal,Durban,Retired,5220.9,2012-10-10
46182,46183,Sophia,Ndlovu,33,Gauteng,Pretoria,Unemployed,,2018-08-21
46183,46184,Sophia,Mahlangu,45,Gauteng,Soweto,Employed,"15,387",09-02-2016
46184,46185,Kabelo,Van Wyk,25,Western Cape,George,Self-employed,13173.47,2025-08-21
46185,46186,Sibusiso,Naidoo,45,Western Cape,Stellenbosch,Employed,23136.06,2015-01-12
46186,46187,Lerato,Botha,48,kwazulu-natal,Durban,Student,5752.84,2017-12-02
46187,46188,Oliver,Mokoena,29,Eastern Cape,Gqeberha,Employed,18678.61,2020-01-19
46188,46189,emma,Mokoena,46,KwaZulu-Natal,Richards Bay,Unemployed,35549.88,17 Jan 2021
46189,46190,Zanele,Mthembu,49,Free State,Bloemfontein,Student,37 640.96,2024-07-01
46190,46191,Liam,Mabena,45,GAUTENG,Johannesburg,Employed,10383.51,2024-04-03
